https://upld.zone.id/uploads/q9iq9e5iq/lvse.txt  很不错
🔥2元1000G机场,#genre# 
万合出品,http://lxajh.top/tv/douyu.php?id=9815091
好剧看不停,http://lxajh.top/tv/douyu.php?id=9388938
热影连连看,http://lxajh.top/tv/douyu.php?id=9388931








💽纪录片直播,#genre#
NewTV精品记录,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=6298506997017621594&livemode=1&stbId=yu&mode=1&$4M
BesTV纯享4K,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=1000000004000011651&livemode=1&stbId=yu&mode=1&$16M
BesTV中国通史,http://lvbaiducdnct.inter.ptqy.gitv.tv:80/tslive/c60_fast_1029_720P_t10/c60_fast_1029_720P_t10.m3u8?d
BesTV世界历史,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c60_fast_1026_720P_t10/c60_fast_1026_720P_t10.m3u8?d
BesTV看天下,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=5000000011000288007&livemode=1&stbId=yu&mode=1&$8M
环球奇观,http://lanyue168.cn:61201/udp/239.1.1.98:8098#http://www.lanyue168.cn:61201/udp/239.1.1.98:8098#http://dxf.us.kg:61201/udp/239.1.1.98:8098#http://89922050.xyz:61201/udp/239.1.1.98:8098
航拍中国专场, http://113.45.240.129:35455/huya/22414123
求索岛, http://113.45.240.129:35455/huya/20985858
生存记, http://113.45.240.129:35455/huya/20985861
野外生存, http://113.45.240.129:35455/huya/29886293
去疼片,http://113.45.240.129:35455/huya/15373958
荒野求生,http://lxajh.top/tv/douyu.php?id=9252708
荒野避难所,http://lxajh.top/tv/douyu.php?id=10234334
维塔利在野外,http://lxajh.top/tv/douyu.php?id=9804068
科学黑历史,http://lxajh.top/tv/douyu.php?id=9317739
碎片记,http://lxajh.top/tv/douyu.php?id=9412981
宇宙视界,http://lxajh.top/tv/douyu.php?id=9498354
宇宙探索飞船,http://lxajh.top/tv/douyu.php?id=9456028
大自然纪录片,http://lxajh.top/tv/douyu.php?id=4837387
宇宙纪录片,http://lxajh.top/tv/douyu.php?id=6173973
猫咪纪录片,http://lxajh.top/tv/douyu.php?id=648814
世界记录大全,http://lxajh.top/tv/douyu.php?id=9406359





🎮游戏直播,#genre#
NewTV哒啵赛事,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=5320946857686967621&livemode=1&stbId=yu&mode=1&$4M
BesTV电竞天堂,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=5000000011000288003&livemode=1&stbId=yu&mode=1&$8M
BesTV游戏风云,http://www.cdnstv.com:6398/hls/1184/index.m3u8
穿越火线,http://tc-tct.douyucdn2.cn/dyliveflv1/605964rzzgGEOZHr.flv?wsAuth=43ef2d796067cbec9c238c73235a1005&token=cpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
穿越火线手游,http://tc-tct.douyucdn2.cn/dyliveflv1/868191rjy69PsEAz_2000.flv?wsAuth=63d571126613feca6067da321aaf2df2&token=cpn-androidmpro-0-868191-846aacab1859214c037e4d0c263121580403540feea39901&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
和平精英手游,http://tc-tct.douyucdn2.cn/dyliveflv1/999rx47n2pp8pKD_2000.flv?wsAuth=6c429f39afed615e842e02ad1a9b1c6e&token=cpn-androidmpro-0-999-d32d75306aab2a7980ad37445844bcccf012d2bb110b5c33&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
梦幻西游手游,http://tc-tct.douyucdn2.cn/dyliveflv1/9163712rMgvzHPS8.flv?wsAuth=08386df29327fb79ef1cf360dd01e99c&token=cpn-androidmpro-0-9163712-b202112df1a8ff8ce762e1d3561b3623df9da0ea0a74880e&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
跑跑卡丁车,http://tc-tct.douyucdn2.cn/dyliveflv1/7722576rWHyhVf6Z_2000.flv?wsAuth=05a690d94290609839e7c868f44fbc3d&token=cpn-androidmpro-0-7722576-6b878e1c279c4ee5468d3b8183a8170664764100093885bc&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
跑跑卡丁车手游,http://tc-tct.douyucdn2.cn/dyliveflv1a/6672862r90xSwiRP_2000.flv?wsAuth=1c2c516dd80b1193241687841f128073&token=cpn-androidmpro-0-6672862-ee6297daa5d07f3494aad175947a679df4184f7934380258&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
JJ斗地主,http://tc-tct.douyucdn2.cn/dyliveflv1a/488743rAHScWyyII_2000.flv?wsAuth=fd695c444eeee99cc6122ed396c805ba&token=cpn-androidmpro-0-488743-df8b1830ef2e6ce156759645768df95bf77749da61fcc901&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
云顶之弈,http://tc-tct.douyucdn2.cn/dyliveflv1/522423rw7NgKaYl9_2000p.flv?wsAuth=ce3c0d32c960ce39c10717b795f7ddf9&token=cpn-androidmpro-0-522423-99737a9b5bf363c27f62ed65c0f1025bd1ccd3a301de7e93&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
QQ飞车手游,http://tc-tct.douyucdn2.cn/dyliveflv1a/5040227raXQRnvWY_2000.flv?wsAuth=0654cc930e81f0d2b58264196ded38af&token=cpn-androidmpro-0-5040227-432528579fe947129e217c8f3c39d0a94c81c1426c347bfb&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
王者荣耀,http://tc-tct.douyucdn2.cn/dyliveflv1a/1863767rkpl2_2000p.flv?wsAuth=f73077d85e523eb95b6ce1ea3581b46b&token=cpn-androidmpro-0-1863767-7b520f6fe0a2b18db3c111c4e3c14350afd2dcaf43d0ef60&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
端游/英雄联盟专场,http://113.45.240.129:35455/huya/660000
端游/CS2专场,http://113.45.240.129:35455/huya/23414220
端游/无畏契约专场,http://113.45.240.129:35455/huya/660679
端游/云顶之弈专场,http://113.45.240.129:35455/huya/24423598
端游/穿越火线专场,http://113.45.240.129:35455/huya/660101
端游/炉石传说专场,http://113.45.240.129:35455/huya/21103932
端游/永劫无间专场,http://113.45.240.129:35455/huya/660115
端游/逆战专场,http://113.45.240.129:35455/huya/12149051
端游/DOTA2专场,http://113.45.240.129:35455/huya/18525140
端游/地下城与勇士专场,http://113.45.240.129:35455/huya/21103948
端游/QQ飞车专场,http://113.45.240.129:35455/huya/660219
手游/王者荣耀专场,http://113.45.240.129:35455/huya/660002
手游/天天吃鸡专场,http://113.45.240.129:35455/huya/660004
手游/三角洲行动专场,http://113.45.240.129:35455/huya/152792
手游/和平精英专场,http://113.45.240.129:35455/huya/660135
手游/金铲铲之战专场,http://113.45.240.129:35455/huya/660579
手游/英雄联盟专场,http://113.45.240.129:35455/huya/24318577
手游/CF专场,http://113.45.240.129:35455/huya/660102
手游/QQ飞车专场,http://113.45.240.129:35455/huya/660117
手游/DNF专场,http://113.45.240.129:35455/huya/29886331
手游/火影忍者专场,http://113.45.240.129:35455/huya/25567648
手游/第5人格专场,http://113.45.240.129:35455/huya/461698
手游/JJ斗地主专场,http://113.45.240.129:35455/huya/30814433
手游/欢乐斗地主专场,http://113.45.240.129:35455/huya/21103928
单机/我的世界专场,http://113.45.240.129:35455/huya/667788
单机/拳皇专场,http://113.45.240.129:35455/huya/17167271
单机/小霸王专场,http://113.45.240.129:35455/huya/24723731









🎧音乐直播,#genre#
点歌台,http://tc-tct.douyucdn2.cn/dyliveflv1/85894rmovieChow_2000.flv?wsAuth=7d054e041804e80af8aa7e975e2d8573&token=cpn-androidmpro-0-85894-a3575d938a4aa309c687f5fb85a1009fc65cfbeeb2672310&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=pla
周杰伦专场,http://tc-tct.douyucdn2.cn/dyliveflv1/122402rK7MO9bXSq_2000.flv?wsAuth=8cea39337984fd3341cc9ec569502e4f&token=cpn-androidmpro-0-122402-0fcea45d2300cfa0ac75fafd8679bb53af10de8c33ae99d9&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
陈奕迅专场,http://113.45.240.129:35455/huya/21241843
五月天专场,http://113.45.240.129:35455/huya/21241841
歌单专场,http://113.45.240.129:35455/huya/21241839
吉他专场,http://113.45.240.129:35455/huya/21241765
说唱专场,http://113.45.240.129:35455/huya/21241840
日语专场,http://113.45.240.129:35455/huya/21241795
录音棚专场,http://113.45.240.129:35455/huya/21241790
甜美专场,http://113.45.240.129:35455/huya/21241784
主播专场,http://113.45.240.129:35455/huya/21241793
连麦专场,http://113.45.240.129:35455/huya/21241781
室外专场,http://lxajh.top/tv/douyu.php?id=9627625
翻唱专场,http://lxajh.top/tv/douyu.php?id=9572351
动漫音乐专场,http://lxajh.top/tv/douyu.php?id=9409703
阿七点歌台,http://zzy789.xyz/douyu1.php?id=3186217
音悦喵点歌台,http://zzy789.xyz/douyu1.php?id=3870925
音乐台长,http://lxajh.top/tv/douyu.php?id=9629943
英雄联盟音乐节,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=8978605063318475207&livemode=1&stbId=yu&mode=1&%242M%20



🎎动漫直播,#genre#
名侦探柯南剧场版,http://113.45.240.129:35455/huya/30080236
火影忍者,http://113.45.240.129:35455/huya/29465866
海贼王,http://113.45.240.129:35455/huya/29982634
宫崎骏系列,http://113.45.240.129:35455/huya/21059614
黑子的篮球,http://113.45.240.129:35455/huya/30080253
瑞克与莫蒂,http://113.45.240.129:35455/huya/29982655
星辰变,http://113.45.240.129:35455/huya/24514506
成龙历险记,http://113.45.240.129:35455/huya/11352946
飞天小女警,http://113.45.240.129:35455/huya/11601958
蜡笔小新,http://113.45.240.129:35455/huya/11352970
樱桃小丸子,http://113.45.240.129:35455/huya/11342394
猫和老鼠,http://113.45.240.129:35455/huya/11352879
龙珠,http://113.45.240.129:35455/huya/11601966
全职高手,http://113.45.240.129:35455/huya/21059628
哆啦A梦,http://113.45.240.129:35455/huya/11601963
海绵宝宝,http://113.45.240.129:35455/huya/11352919
魔法少女,http://113.45.240.129:35455/huya/21059587
全职猎人,http://113.45.240.129:35455/huya/30080254
四驱兄弟,http://113.45.240.129:35455/huya/11352922
一人之上,http://113.45.240.129:35455/huya/11602065
头文字D,http://113.45.240.129:35455/huya/11352889
网球王子,http://113.45.240.129:35455/huya/11352882
埋堆堆直播1,http://113.45.240.129:35455/huya/23734246
埋堆堆直播2,http://113.45.240.129:35455/huya/23734256



🧨小品直播,#genre#
NewTV相声小品,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c59_fast_1044_720P_t10/c59_fast_1044_720P_t10.m3u8?d
赵本山专场,http://lxajh.top/tv/douyu.php?id=9817716
宋小宝专场,http://lxajh.top/tv/douyu.php?id=9817729
贾玲专场,http://lxajh.top/tv/douyu.php?id=10419541
许君聪专场,http://lxajh.top/tv/douyu.php?id=10419558
沈腾马丽专场,http://lxajh.top/tv/douyu.php?id=10153463





👴🏻中老年直播,#genre#
NewTV军事评论,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=5822616274253344775&livemode=1&stbId=yu&mode=1&$4M
NewTV农业致富,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=6193684637634073625&livemode=1&stbId=yu&mode=1&$4M
BesTV中国天气,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=5000000005000031974&livemode=1&stbId=yu&mode=1&$4M
BesTV睛彩广场舞,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011523&livemode=1&stbId=yu&mode=1&$8M
BesTV睛彩广场舞,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011524&livemode=1&stbId=yu&mode=1&$8M
BesTV睛彩广场舞,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=1000000006000270003&livemode=1&stbId=yu&mode=1&$8M
BesTV睛彩广场舞,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=1000000006000270005&livemode=1&stbId=yu&mode=1&$8M
BesTV戏曲,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=5000000011000288012&livemode=1&stbId=yu&mode=1&$8M
BesTV健康养生,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=5000000011000288006&livemode=1&stbId=yu&mode=1&$8M
BesTV怡伴健康,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=7820874641606664941&livemode=1&stbId=yu&mode=1&$4M
书画,http://www.lanyue168.cn:61201/udp/239.1.1.88:8088#http://dxf.us.kg:61201/udp/239.1.1.88:8088#http://lanyue168.cn:61201/udp/239.1.1.88:8088#http://89922050.xyz:61201/udp/239.1.1.88:8088
精品综合,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=5595720619887440144&livemode=1&stbId=yu&mode=1&$4M
百度医学课堂,http://lvbaiducdnct.inter.ptqy.gitv.tv:80/tslive/c59_fast_1046_720P_t10/c59_fast_1046_720P_t10.m3u8?d
医学科普,http://39.134.136.205:6610/200000001898/460000089800010084/1.m3u8?IAS=
梨园戏曲,http://1.94.31.214/php/hntv.php?id=hnly
河南曲艺,http://1.94.31.214/php/hntv.php?id=jczy
好享购物,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000003000008938&livemode=1&stbId=yu&mode=1&$2M
家有购物,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000005000003651&livemode=1&stbId=yu&mode=1&$4M
东方购物,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000007000010004&livemode=1&stbId=yu&mode=1&$8M
优购物,http://39.134.136.205:6610/200000001898/460000089800010021/1.m3u8?IAS=



💄模特女团直播,#genre#
女团直播1,http://lxajh.top/tv/douyu.php?id=40471
女团直播2,http://lxajh.top/tv/douyu.php?id=8189873
女团直播3,http://lxajh.top/tv/douyu.php?id=17732
女团直播4,http://lxajh.top/tv/douyu.php?id=113158
女团直播5,http://lxajh.top/tv/douyu.php?id=10308234
美女T台秀,http://113.45.240.129:35455/huya/18501378
模特直播1,http://lxajh.top/tv/douyu.php?id=9805480
模特直播2,http://lxajh.top/tv/douyu.php?id=9837104
模特直播3,http://lxajh.top/tv/douyu.php?id=10118209
模特直播4,http://lxajh.top/tv/douyu.php?id=9957400




🎥iHot直播,#genre#
爱宠物,http://aqp.x3322.net:4200/udp/239.93.42.32:5140
爱体育,http://aqp.x3322.net:4200/udp/239.93.42.19:5140
爱谍战,http://aqp.x3322.net:4200/udp/239.93.42.14:5140
爱动漫,http://aqp.x3322.net:4200/udp/239.93.42.23:5140
爱浪漫,http://aqp.x3322.net:4200/udp/239.93.42.21:5140
爱历史,http://aqp.x3322.net:4200/udp/239.93.42.13:5140
爱科幻,http://aqp.x3322.net:4200/udp/239.93.42.10:5140
爱奇谈,http://aqp.x3322.net:4200/udp/239.93.42.22:5140
爱赛车,http://aqp.x3322.net:4200/udp/239.93.42.20:5140
爱玩具,http://aqp.x3322.net:4200/udp/239.93.42.18:5140
爱喜剧,http://aqp.x3322.net:4200/udp/239.93.42.9:5140
爱悬疑,http://aqp.x3322.net:4200/udp/239.93.42.12:5140
爱幼教,http://aqp.x3322.net:4200/udp/239.93.42.17:5140
爱院线,http://aqp.x3322.net:4200/udp/239.93.42.11:5140
爱都市,http://aqp.x3322.net:4200/udp/239.93.42.15:5140
爱生活,http://aqp.x3322.net:4200/udp/239.93.0.206:8028
爱青春,http://aqp.x3322.net:4200/udp/239.93.42.16:5140





🔊解说直播,#genre#
来呀官人V,http://lxajh.top/tv/douyu.php?id=9986305
开心嘴炮,http://lxajh.top/tv/douyu.php?id=9026377
阿斗归来了,http://113.45.240.129:35455/huya/13303478
侃片大师兄,http://lxajh.top/tv/douyu.php?id=9338839
电影她说,http://lxajh.top/tv/douyu.php?id=10102412
牛叔说电影,http://lxajh.top/tv/douyu.php?id=2758565
虫哥说电影,http://lxajh.top/tv/douyu.php?id=8915074
3说电影,http://lxajh.top/tv/douyu.php?id=9643264
刘老师说电影,http://lxajh.top/tv/douyu.php?id=8317926
火龙果说电影,http://lxajh.top/tv/douyu.php?id=9559158
星君说电影,http://lxajh.top/tv/douyu.php?id=8014467
老邪说电影,http://lxajh.top/tv/douyu.php?id=9222870
松轩说电影,http://lxajh.top/tv/douyu.php?id=1524969
逗米说电影,http://lxajh.top/tv/douyu.php?id=421222
谁语说电影,http://lxajh.top/tv/douyu.php?id=8705754
牛叔说电影二台,http://lxajh.top/tv/douyu.php?id=10010651
唐司令说电影,http://lxajh.top/tv/douyu.php?id=8774345
浩贤说电影,http://lxajh.top/tv/douyu.php?id=10535867
菠萝说电影,http://lxajh.top/tv/douyu.php?id=3714736
末日说电影,http://lxajh.top/tv/douyu.php?id=9431125
伯乐说电影V,http://lxajh.top/tv/douyu.php?id=9386057
九叔说电影v,http://lxajh.top/tv/douyu.php?id=9348282
鹏友说电影,http://lxajh.top/tv/douyu.php?id=9445244
喵妹说电影,http://lxajh.top/tv/douyu.php?id=9312432
珞珞说电影,http://lxajh.top/tv/douyu.php?id=3718888
童乐说电影,http://lxajh.top/tv/douyu.php?id=9660704
小马哥说电影,http://lxajh.top/tv/douyu.php?id=9396672
77说电影,http://lxajh.top/tv/douyu.php?id=9444320
神羊说电影,http://lxajh.top/tv/douyu.php?id=9443552
鲨说电影,http://lxajh.top/tv/douyu.php?id=9544628
驴哥说电影,http://lxajh.top/tv/douyu.php?id=5376478
丽姐说电影,http://lxajh.top/tv/douyu.php?id=9437283
晓晓说电影,http://lxajh.top/tv/douyu.php?id=9430717
汪哥说电影,http://lxajh.top/tv/douyu.php?id=9312685
女汉子说电影,http://lxajh.top/tv/douyu.php?id=9395966
小丽说电影,http://lxajh.top/tv/douyu.php?id=9368016
猫叔说电影,http://lxajh.top/tv/douyu.php?id=9820039
辰哥说电影,http://lxajh.top/tv/douyu.php?id=9371407
钱小元说电影,http://lxajh.top/tv/douyu.php?id=9368265
小浅说电影,http://lxajh.top/tv/douyu.php?id=9665834
科幻电影解说,http://lxajh.top/tv/douyu.php?id=3508304
小约翰可汗,http://lxajh.top/tv/douyu.php?id=9738854
小片片说大片,http://lxajh.top/tv/douyu.php?id=4258555
科幻电影解说,http://lxajh.top/tv/douyu.php?id=3508304
美剧解说,http://lxajh.top/tv/douyu.php?id=8869614
腹黑电影解说,http://lxajh.top/tv/douyu.php?id=8867878
小涛讲电影,http://lxajh.top/tv/douyu.php?id=8415464
宇哥讲电影,http://lxajh.top/tv/douyu.php?id=8651489
培根说电影,http://lxajh.top/tv/douyu.php?id=5354713
鸡哥聊电影,http://lxajh.top/tv/douyu.php?id=5067952
国外电影解说,http://lxajh.top/tv/douyu.php?id=8014467
菇菇说电影,http://lxajh.top/tv/douyu.php?id=8788687
日漫解说,http://lxajh.top/tv/douyu.php?id=8799435
事件解说,http://lxajh.top/tv/douyu.php?id=9754849
怪味爆米花解说,http://lxajh.top/tv/douyu.php?id=9422144
老剧解说,http://lxajh.top/tv/douyu.php?id=9687733
动漫解说, https://fmbox.cc/huya.php?id=29982688
JG电影解说,http://lxajh.top/tv/douyu.php?id=9391277
微笑影视解说,http://lxajh.top/tv/douyu.php?id=9476790
视角解说,http://lxajh.top/tv/douyu.php?id=8813254
28说电影,http://lxajh.top/tv/douyu.php?id=8884164
1900影居室,http://lxajh.top/tv/douyu.php?id=7796193
三七电影,http://lxajh.top/tv/douyu.php?id=9457792
鬼故事解说,http://lxajh.top/tv/douyu.php?id=9297412
二哈讲电影,http://lxajh.top/tv/douyu.php?id=8778280
享看说电影,http://lxajh.top/tv/douyu.php?id=8974130
伦帝电影说,http://lxajh.top/tv/douyu.php?id=9368091
俗哥看电影,http://lxajh.top/tv/douyu.php?id=2161818
刘哗说电影,http://lxajh.top/tv/douyu.php?id=2632223
博然讲电影,http://lxajh.top/tv/douyu.php?id=9561992
电影最TOP,http://lxajh.top/tv/douyu.php?id=2164691
同同说电影,http://lxajh.top/tv/douyu.php?id=10155359
周墨看电影,http://lxajh.top/tv/douyu.php?id=9505584
喜人电影,http://lxajh.top/tv/douyu.php?id=10348735
电视剧解说,http://lxajh.top/tv/douyu.php?id=9487003
史君说剧,http://lxajh.top/tv/douyu.php?id=9419771
都市夜魔人老王,http://lxajh.top/tv/douyu.php?id=610972
惊悚恐怖解说,http://lxajh.top/tv/douyu.php?id=9075333
电影迷小雅,http://lxajh.top/tv/douyu.php?id=9639225
悬疑Movie,http://lxajh.top/tv/douyu.php?id=9601429
蔡老板家的长工,http://lxajh.top/tv/douyu.php?id=8869614
一朵老蘑菇解说,http://lxajh.top/tv/douyu.php?id=10050914
17号说动漫,http://lxajh.top/tv/douyu.php?id=9822277
PP看动漫,http://lxajh.top/tv/douyu.php?id=9837291
OneGuy,http://lxajh.top/tv/douyu.php?id=9734098
老飞仔看动漫,http://lxajh.top/tv/douyu.php?id=7286439
周扒片,http://lxajh.top/tv/douyu.php?id=6434857
三新动漫,http://lxajh.top/tv/douyu.php?id=9548279
圈踢动漫,http://lxajh.top/tv/douyu.php?id=1952680
大魔王动漫解说,http://lxajh.top/tv/douyu.php?id=9963128
小淘气说动漫,http://lxajh.top/tv/douyu.php?id=9527700
真香动漫解说,http://lxajh.top/tv/douyu.php?id=9391292
皮皮动漫星球,http://lxajh.top/tv/douyu.php?id=8841920
米粒儿说动漫,http://lxajh.top/tv/douyu.php?id=9445279
蛋黄说动漫,http://lxajh.top/tv/douyu.php?id=9542834
鑫酱盘动漫,http://lxajh.top/tv/douyu.php?id=9547575
雨忆说动漫,http://lxajh.top/tv/douyu.php?id=9568700
拳叔二次元,http://lxajh.top/tv/douyu.php?id=9484105
洗碗君解说,http://lxajh.top/tv/douyu.php?id=9446706
猫八解说,http://lxajh.top/tv/douyu.php?id=9542831
豆客解说,http://lxajh.top/tv/douyu.php?id=8883122
一目十影,http://lxajh.top/tv/douyu.php?id=3643605
嘻咦啊看,http://lxajh.top/tv/douyu.php?id=2660125
英大吉来了,http://lxajh.top/tv/douyu.php?id=9174097





👁️‍🗨️监控直播,#genre#
汕头金平区小公园亭,https://media9.vgmcc.com:5161/HLS/live/MT_20241202094012286lr7GJHYcdI4p/index.m3u8?encrypt=tPNUT0JhkzI7vlNBYoVtcA&expires=1739424841
某乡村实时监控,http://lxajh.top/tv/douyu.php?id=7980132
大雁塔,https://gcalic.v.myalicdn.com/gc/hkylxs01_1/index.m3u8
钟楼,https://gcalic.v.myalicdn.com/gc/blg03_1/index.m3u8
中山桥,https://gcalic.v.myalicdn.com/gc/gly01_1/index.m3u8
北京朝阳24×7,http://dns.yiandrive.com:13571/bilibili/3291055
实况中国慢直播,http://dns.yiandrive.com:13571/bilibili/26351451
国家保护动物24×7,http://dns.yiandrive.com:13571/bilibili/30792542
ipanda-青青,http://gcalic.v.myalicdn.com/gc/xiongmao20_1/index.m3u8
ipanda-妃妃,http://gcalic.v.myalicdn.com/gc/xiongmao13_1/index.m3u8
ipanda-娅祥,http://gcalic.v.myalicdn.com/gc/xiongmao15_1/index.m3u8
ipanda-瑞瑞,http://gcalic.v.myalicdn.com/gc/xiongmao11_1/index.m3u8
ipanda英英,http://gcalic.v.myalicdn.com/gc/xiongmao16_1/index.m3u8
ipanda玖玖,http://gcalic.v.myalicdn.com/gc/xiongmao14_1/index.m3u8
ipanda怡然,http://gcalic.v.myalicdn.com/gc/xiongmao18_1/index.m3u8
ipanda成都园区,http://gcalic.v.myalicdn.com/gc/ipanda_1td/index.m3u8
ipanda都江堰园区,http://gcalic.v.myalicdn.com/gc/ipanda1000_1td/index.m3u8
ipanda都江堰园区,http://gcalic.v.myalicdn.com/gc/xiongmao12_1/index.m3u8
ipanda大丰园区,http://gcalic.v.myalicdn.com/gc/xiongmao23_1/index.m3u8
上海新四平公路入口,https://rvsh.jtw.sh.gov.cn/live/310115a4-3d7c-4a7d-82dc-71fd4553e078_sub/index.m3u8?t=1900560585&k=218e880c2cf83875
上海大叶公路入口,https://rvsh.jtw.sh.gov.cn/live/310115a4-3d7c-4a7d-82dc-71fd4553e076_sub/index.m3u8?t=1900560629&k=76b4c565042f29b3
上海沪南公路1,https://rvsh.jtw.sh.gov.cn/live/310115a4-3d7c-4a7d-82dc-71fd4553e045_sub/index.m3u8?t=1900560684&k=62ec9977412e0d5a
上海沪南公路2,https://rvsh.jtw.sh.gov.cn/live/310115a4-3d7c-4a7d-82dc-71fd4553e044_sub/index.m3u8?t=1900560719&k=86712f752cfc073f
上海康桥收费站,https://rvsh.jtw.sh.gov.cn/live/310115a4-3d7c-4a7d-82dc-71fd4553e071_sub/index.m3u8?t=1900560747&k=39b8311fa57065ca#https://rvsh.jtw.sh.gov.cn/live/310115a4-3d7c-4a7d-82dc-71fd4553e069_sub/index.m3u8?t=1900560774&k=46ed14e81323f2f7
上海G1503东大道,https://rvsh.jtw.sh.gov.cn/live/200120a4-3d7c-4a7d-82dc-71fdfef3e045_sub/index.m3u8?t=1902119605&k=2c3e3086e3191872
上海临港大道东大公路,https://rvsh.jtw.sh.gov.cn/live/310120a4-3d7c-4a7d-82dc-71fde233e060_sub/index.m3u8?t=1902119782&k=e5d9cad0fb4bde78




🎙️抖音直播,#genre#
马岛菜菜,http://dns.yiandrive.com:13571/douyin/47459801521
水煮肉片,http://dns.yiandrive.com:13571/douyin/1083168653
寄相思,http://dns.yiandrive.com:13571/douyin/54721145170
服不了,http://dns.yiandrive.com:13571/douyin/45968396279
Qyy,http://dns.yiandrive.com:13571/douyin/Xiaoqiaoqiao1
卷卷子,http://dns.yiandrive.com:13571/douyin/50855294648
晶晶呀,http://dns.yiandrive.com:13571/douyin/ljandbz0927
怡怡,https://live.iill.top/douyin/70487208790
小一,https://live.iill.top/douyin/xy990021
宁都安华,https://live.iill.top/douyin/YX911020
新迪丰纺织海燕,https://live.iill.top/douyin/wanghaiyan120520
小白,http://dns.yiandrive.com:13571/douyin/102275738
白小黑,http://dns.yiandrive.com:13571/douyin/928564042
美美没烦恼,http://dns.yiandrive.com:13571/douyin/35980185970
旺仔小馒头,http://dns.yiandrive.com:13571/douyin/616852576a
雪子,http://dns.yiandrive.com:13571/douyin/xuezi929292
冯小小, http://dns.yiandrive.com:13571/douyin/91040783633
猫七,https://live.iill.top/douyin/68489669284
琳琳姐,https://live.iill.top/douyin/993750293
90210亦菲,https://live.iill.top/douyin/Stony90210
东风本田周口北环瑞盈店,https://live.iill.top/douyin/HONDA8564444
陈伯(全能王),https://live.iill.top/douyin/keyis153
芭比宁,https://live.iill.top/douyin/ningmei2007
@小猫咪☘️2,https://live.iill.top/douyin/37203319534
L肉肉✨,https://live.iill.top/douyin/liuwenwendew
闫闫呀🍒,https://live.iill.top/douyin/79649570741
獠香,https://live.iill.top/douyin/XYZ_Saeba
铜山区《尝香聚》,https://live.iill.top/douyin/zhagengnongcui
翻茄,https://live.iill.top/douyin/82879895171
默妍希,https://live.iill.top/douyin/279723133
