https://www.pantxt.top/f/vxquA/mjyy.txt
创建于
2024-08-11 
04:04:37
正式版修改于
2024/10/30 
15:25:49

友情提示,#genre#
DJ版《时间会知道你好不好》,https://vd3.bdstatic.com/mda-mhairve7gvye1192/1080p/cae_h264/1629457148988604256/mda-mhairve7gvye1192.mp4
DJ版《爱不得忘不舍》,https://vd3.bdstatic.com/mda-mh8j8egnj8idbvd8/1080p/cae_h264/1629367979662473678/mda-mh8j8egnj8idbvd8.mp4
DJ版《蜜雪冰城》,https://vd3.bdstatic.com/mda-mhbae2pwwxhyxjcz/1080p/cae_h264/1628767594518574030/mda-mhbae2pwwxhyxjcz.mp4
《无味》DJ版,https://vd3.bdstatic.com/mda-mgqiagirsmmpuarm/1080p/cae_h264/1627218846577884242/mda-mgqiagirsmmpuarm.mp4
DJ版《原谅你的谎》,https://vd4.bdstatic.com/mda-mhacxx5vhr2we882/1080p/cae_h264/1628673933350116053/mda-mhacxx5vhr2we882.mp4
DJ《等爱》,https://vd2.bdstatic.com/mda-mfhh1e0hwq212rrt/sc/h264/1623988905898256147/mda-mfhh1e0hwq212rrt.mp4
DJ《醉过多少回》,https://vd4.bdstatic.com/mda-megp46e98a4f2b9g/sc/h264/1621239560364992817/mda-megp46e98a4f2b9g.mp4
DJ情歌《爱情迷了路》,https://vd4.bdstatic.com/mda-mdbrb7fns70avrmt/1080p/cae_h264/1618222287/mda-mdbrb7fns70avrmt.mp4
DJ流浪兄弟,https://vd2.bdstatic.com/mda-mhrdtax1km0idkc5/1080p/cae_h264/1629972852606533219/mda-mhrdtax1km0idkc5.mp4
车载DJ《多年以后》,https://vd3.bdstatic.com/mda-mhqekuegbh6112js/1080p/cae_h264/1629891559415737083/mda-mhqekuegbh6112js.mp4
经典老歌DJ舞曲七首,https://vd2.bdstatic.com/mda-mhwbtsnrmm6v6x5r/sc/cae_h264/1630403250895754314/mda-mhwbtsnrmm6v6x5r.mp4
韩+《错位时空》DJ版,https://vd3.bdstatic.com/mda-mgciytzb45z6z8yj/1080p/cae_h264/1626183756603775947/mda-mgciytzb45z6z8yj.mp4
忘记你需要多久(DJ小鱼儿版),https://vd2.bdstatic.com/mda-mc1sm1r5s9azchjv/v1-cae/1080p/mda-mc1sm1r5s9azchjv.mp4
车载DJ《今夜为你醉...》,https://vdse.bdstatic.com//b68123a666cce39e7413da912e3675a3.mp4
抖音热歌《大风吹+夜夜夜漫长》,https://vdse.bdstatic.com//13da18e12728e9d7849f6589a3070b4c.mp4
2021年最好听的DJ串烧,https://vdse.bdstatic.com//cd396057d1fbcb12f0600d38a16effbc.mp4
2021年最火伤感音乐,https://vdse.bdstatic.com//6d39df48360bdb12f73800397c4a6c02.mp4
2021热门伤感DJ,https://vdse.bdstatic.com//06b4e9b185b843e694e4d20e9b0a0aac.mp4
几首比较火的DJ情歌,https://vdse.bdstatic.com//4d7e8fe409b2ba9e08b179de8e146fa3.mp4
《爱难求情难断…》,https://vdse.bdstatic.com//0c8ed110c5522e9bd31752ecb999b1ab.mp4
【老歌DJ版】《精选8首》,https://vdse.bdstatic.com//525174705415c8773bd465ce4b88b18d.mp4
2021《精选5首酒吧DJ舞曲》,https://vdse.bdstatic.com//0e59c29ddbc68ed60dce8a6f4631c1f1.mp4
夜店DJ,https://vd3.bdstatic.com/mda-keijdsupmpiv0pbm/hd/mda-keijdsupmpiv0pbm.mp4
串烧DJ,https://vdse.bdstatic.com//0da62389c4eb7668570f9d0c78eedfee.mp4
串烧[1280*720],https://vd4.bdstatic.com/mda-mkn4iq79ihtufbc1/sc/cae_h264/1637639849265611965/mda-mkn4iq79ihtufbc1.mp4
韩国动感舞曲1,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgr-2n9AUoqsakNg.mp4
韩国动感舞曲2,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgz-qc4gUo4vj-tQY.mp4
朴孝敏,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAguq6r7gUouOyF4gE.mp4动感歌曲1
欧美动感歌曲2,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpdia4gUo7oWfiAE.mp4
Girls,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjd2w4gUou--ljQE.mp4
上下(中文版),https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtd6M9QUokpHf7AY.mp4
车载DJ舞曲精选[1920*1080],https://vd3.bdstatic.com/mda-mktgbuw1tgftu9r3/1080p/cae_h264/1638416019802849347/mda-mktgbuw1tgftu9r3.mp4
音乐520[1920*1080],https://vdse.bdstatic.com//7b2f1b020851df0037ed7b5013a8887d.mp4
澳门酒吧音乐DJ[854*480],https://vd3.bdstatic.com/mda-mkpi5r0xe92ja446/480p/h264/1637759253085791346/mda-mkpi5r0xe92ja446.mp4
网络情歌精选DJ[854*480],https://vd3.bdstatic.com/mda-mm1eqirhmt0293u0/480p/h264/1638443831616522299/mda-mm1eqirhmt0293u0.mp4
超强车载重音乐[1280*720],https://vdse.bdstatic.com//be2987198eb242f59daaea05ac1d95ee.mp4
5首绝美情歌[854*480],https://vd3.bdstatic.com/mda-mjtb7bbvk98u8z58/480p/h264/1635409459813822543/mda-mjtb7bbvk98u8z58.mp4
蹦迪DJ[1272*720],https://vdse.bdstatic.com//e94b56d691d790f43b6dad9969c98af9.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-03-08T16%3A50%3A57Z%2F-1%2Fhost%2Fde133e984bd8cc25dc90226c07060de2d0e7e5cf54cebf13db588c88b2a3aa50
DJ[1280*720],https://vdse.bdstatic.com//89125075c8eff065022858f7ab9f45ac.mp4
10首车载dj[854*480],https://vd3.bdstatic.com/mda-nbhgwre9iykh09ya/hd/cae_h264_delogo/1645187028018958500/mda-nbhgwre9iykh09ya.mp4
DJ歌曲多想抱抱[854*480],https://vd4.bdstatic.com/mda-nc8hy0n0zmv8p9jr/480p/h264_delogo/1646829628996348347/mda-nc8hy0n0zmv8p9jr.mp4
好歌分享《精选6首伤感DJ舞曲》HD[1280*720],https://vdse.bdstatic.com//0c87c8977d0a33498fe7362d3c60c22c.mp4
野花香dj[1280*720],https://vd3.bdstatic.com/mda-mm68k5z0h1qjm8n0/sc/cae_h264/1638980550463660240/mda-mm68k5z0h1qjm8n0.mp4
精选dj[1280*720],https://vd3.bdstatic.com/mda-mm68drt808w1nins/720p/h264/1638861890075163680/mda-mm68drt808w1nins.mp4
伤感情歌DJ[1280*720],https://vd3.bdstatic.com/mda-mkv7idcnxrgc3cnd/sc/cae_h264/1638257251905732477/mda-mkv7idcnxrgc3cnd.mp4
DJ情歌[1280*720],https://vd2.bdstatic.com/mda-mm67ychk60q5n0d1/sc/cae_h264/1638893384360470440/mda-mm67ychk60q5n0d1.mp4
《拈花一笑》《对面的小姐姐》《想你了小哥哥》《一朵情花开》[1921*1080],https://vdse.bdstatic.com//7cfaf27a4db89583e069a40fbc2ed84b.mp4
网络金曲《拈花一笑》《陪你千山万水》《对面小姐姐》[1920*1080],https://vdse.bdstatic.com//c2deba4d320384736569e542ac531aff.mp4
情歌DJ《拈花一笑》《对面的小姐姐》《酒醉的蝴蝶》[1920*1080],https://vdse.bdstatic.com//4eece717c6cc2fb9086a59a13ce30623.mp4
一点泪水dj,https://vd2.bdstatic.com/mda-mm52zzkus5fqm4xh/sc/cae_h264/1638783595083455661/mda-mm52zzkus5fqm4xh.mp4
dj舞曲英雄泪,https://vd3.bdstatic.com/mda-mkt45tnypacz3smk/sc/cae_h264/1638069225501294830/mda-mkt45tnypacz3smk.mp4
舞曲视频,https://vd2.bdstatic.com/mda-mm25g3080p08di8w/sc/cae_h264/1638529553032232968/mda-mm25g3080p08di8w.mp4
今夜回望dj,https://vd2.bdstatic.com/mda-mkv7cbzq5xdtf9ms/sc/cae_h264/1638478442002383579/mda-mkv7cbzq5xdtf9ms.mp4
舞曲视频1,https://vd4.bdstatic.com/mda-mkf4g5p5hpevqbx6/sc/cae_h264/1637033781127837401/mda-mkf4g5p5hpevqbx6.mp4
舞曲视频4,https://vd2.bdstatic.com/mda-mkn56h2g8ux3dtxq/sc/cae_h264/1637642599802363137/mda-mkn56h2g8ux3dtxq.mp4
车载DJ视频6,https://vdse.bdstatic.com//7e9d2da860d4ac39c0ea86502360d6fe.mp4
情歌DJ《怎么可以如此冷血》《为爱受尽相思罪》HD,https://vdse.bdstatic.com//61e318ea76e984f2bedb66f1ed1583be.mp4
DJ情歌串烧《痴情恋歌》《红颜知己》《事与愿违》《缘分相遇》HD,https://vdse.bdstatic.com//904548e7bec804905906557ed2752017.mp4
动听DJ情歌《红颜知己》《今夜为你醉》《别忘了我在等你》等HD,https://vdse.bdstatic.com//92d49c2aebc0bbbe08149b8e08e4a443.mp4

抖音DJ,#genre#
👯好听歌曲2,https://vd3.bdstatic.com/mda-nau8s6nsyj96mffw/480p/h264_delogo/1643441061627872991/mda-nau8s6nsyj96mffw.mp4
😉好听歌曲1,https://vdse.bdstatic.com//b01518813ef433f63d7e17fd6bcbb5eb.mp4
💁DJ一生最爱的人就是你,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cnhh1o7og65ukdntqoo0&ratio=720p&line=0
🎅DJ红唇,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cotbhl3c77uasaumm520&ratio=720p&line=0
🌷DJ劲爆唢呐,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000co8ho8rc77u07192qlo0&ratio=720p&line=0&logo_name=aweme_search_suffix_nickname
🌹恒大歌舞团,https://vdse.bdstatic.com//3251671626c8621683d7c7ecc9956c42.mp4
🏃就算悲伤结局,https://vd2.bdstatic.com/mda-pkmzzraztcsjvngm/576p/h264/1700697797850956432/mda-pkmzzraztcsjvngm.mp4?v_from_s=hkapp-haokan-hbf&auth_key=1702291641-0-0-aa2a3debce9dfa2441cdef20aff944e3&bcevod_channel=searchbox_feed&pd=1&cr=1&cd=0&pt=4&logid=2841268261&vid=6164697042931955706&abtest=all
💃DJ要爱你就来,https://vd4.bdstatic.com/mda-keb0fy2xswb3fkm7/hd/mda-keb0fy2xswb3fkm7.mp4?auth_key=1702279012-0-0-247d754019ec2bbb6ee56221e3990824&bcevod_channel=searchbox_feed&pd=1&cr=1&cd=0&pt=4&logid=1012802986&vid=13384379351327064092&abtest=all
👿DJ你是我永远的痛,https://vd2.bdstatic.com/mda-mev5ckbkjn42ej8r/576p/cae_h264/1652556134051661190/mda-mev5ckbkjn42ej8r.mp4?auth_key=1702278889-0-0-d3d3182ccab0811bb3f0acefb4d16272&bcevod_channel=searchbox_feed&pd=1&cr=1&cd=0&pt=4&logid=0889614783&vid=11677703834186717253&abtest=all
💋DJ思念成沙,https://vd4.bdstatic.com/mda-kf7wqu234b4z1zgd/hd/mda-kf7wqu234b4z1zgd.mp4?auth_key=1702215065-0-0-0b0f96142454d2a90927ac0920b20b03&bcevod_channel=searchbox_feed&pd=1&cr=1&cd=0&pt=4&logid=1865397115&vid=13991744511136778108&abtest=all
👻你为什么负我,https://vd2.bdstatic.com/mda-pjcd3zsfse72q7aa/hd/cae_h264/1697226696211862288/mda-pjcd3zsfse72q7aa.mp4?auth_key=1702278344-0-0-62a6a767dc6dc3af15a818e1718a2926&bcevod_channel=searchbox_feed&pd=1&cr=1&cd=0&pt=4&logid=0344462686&vid=8452283648800752469&abtest=all
💃4KDJ追梦人,https://vd2.bdstatic.com/mda-nkgimke989jv5sce/576p/h264/1668690802423076109/mda-nkgimke989jv5sce.mp4?auth_key=1687854655-0-0-e71f2eea3a950a70c438215196c4f588&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=4&logid=0055495300&vid=9325489464093198123&abtest=all
💃4KDJ千纸鹤,https://vd4.bdstatic.com/mda-kgcz0s8ngt666f4t/hd/mda-kgcz0s8ngt666f4t.mp4?auth_key=1687854380-0-0-062bba1749ade6d02b821e61a0ccb4c3&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=4&logid=3380616531&vid=15027888080257530208&abtest=all
💃4KDJ上天不负有情人,https://vd3.bdstatic.com/mda-kf3vufmfxu7f9jpq/hd/mda-kf3vufmfxu7f9jpq.mp4?auth_key=1687853688-0-0-b0e015be93e801033b767e5312b57a3d&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=4&logid=2688512829&vid=7097376311617055441&abtest=all
💃4KDJ有一种思念叫永远,https://vd4.bdstatic.com/mda-nk074bzk1vfimgz0/576p/h264/1667279032759722604/mda-nk074bzk1vfimgz0.mp4?auth_key=1687853282-0-0-579ea24923398613b51f1202660ea888&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=4&logid=2282083275&vid=1142274843048574462&abtest=all
💃4KDJ遇上你是我的缘,https://vd2.bdstatic.com/mda-kgsyig4tn5enjvnx/hd/mda-kgsyig4tn5enjvnx.mp4?auth_key=1687852635-0-0-dee28c908d6d7c15577bbcdacb761ea5&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=4&logid=1635639863&vid=9857824379697840083&abtest=all
4KDJ梦驼铃,https://vd4.bdstatic.com/mda-pf23fmkjq7thmtxb/576p/h264/1685759214106465592/mda-pf23fmkjq7thmtxb.mp4?auth_key=1687851244-0-0-59e938d0237d2f20780bae8c587b3cfb&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=4&logid=0243997276&vid=5759000747907119798&abtest=all
💃4KDJ邂逅,https://vd4.bdstatic.com/mda-pfppa8rd0f25rzhv/576p/h264/1687624231651162458/mda-pfppa8rd0f25rzhv.mp4?auth_key=1687851074-0-0-e3f8fa6a50cbeacfd9337de073066af7&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=4&logid=0074070181&vid=15547180223925746372&abtest=all
💃DJ听闻远方有你,https://vd2.bdstatic.com/mda-ndnj3i8krcz06mr3/hd/cae_h264_delogo/1650721370890090945/mda-ndnj3i8krcz06mr3.mp4?auth_key=1686232342-0-0-20a8521230b8de7cae9a859e2d1f9d66&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=4&logid=1342772053&vid=12240859350325213080&abtest=all
🌷DJ串烧,https://vd3.bdstatic.com/mda-pdg3r8e9axyc924b/576p/h264/1681699355503459671/mda-pdg3r8e9axyc924b.mp4?auth_key=1683437309-0-0-fc9959b9392b25ac5f39010d874f08d1&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=4&logid=3509397526&vid=6880683044820337511&abtest=all
👿邂逅,https://vd2.bdstatic.com/mda-pa20rtv24kj27gep/576p/h264/1672706026627901203/mda-pa20rtv24kj27gep.mp4?auth_key=1688014005-0-0-00648082c2e10702601a86587e8d878b&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=4&logid=1005387668&vid=6085433698314377626&abtest=all
🙏求佛DJ,https://vd3.bdstatic.com/mda-pe4d103npy1zctgn/576p/h264/1683277992140967655/mda-pe4d103npy1zctgn.mp4?auth_key=1688112110-0-0-8482d18287bd01a6620a5b9942e0ea18&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=4&logid=1910454677&vid=15938880470260366264&abtest=all#https://vd3.bdstatic.com/mda-kjequi04ixinpunx/hd/mda-kjequi04ixinpunx.mp4?pd=19&vt=1&playlist=%5B%22hd%22%5D
🎈魅力MV,https://vd3.bdstatic.com/mda-ni62x27d2wrd1uj5/576p/h264/1662516269912308236/mda-ni62x27d2wrd1uj5.mp4?auth_key=1662519419-0-0-052a2e8ff17f894e9cb762e629f5e007&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1619471813&vid=4704787767660078104&abtest=all
💃DJ伤心泪,https://vd2.bdstatic.com/mda-nfee76jzbtu3rzzb/360p/h264/1655288450527174375/mda-nfee76jzbtu3rzzb.mp4?auth_key=1655293535-0-0-ba3f3a4be12805d784fe7e553bffdc79&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0935110806&vid=4535610453282518030
💃DJ画你,https://vd2.bdstatic.com/mda-nft40w5q0wrnay4b/480p/h264/1656384715096268911/mda-nft40w5q0wrnay4b.mp4?auth_key=1656392279-0-0-f721ee6aa48ecabf3a84dc2e300d1998&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1679369473&vid=4440537937710509386&abtest=all
🎵DJ电子琴1,https://vd2.bdstatic.com/mda-nfsim1rvhg7uvycs/480p/h264/1656335396768689950/mda-nfsim1rvhg7uvycs.mp4?auth_key=1656341134-0-0-8df80d63124c10922cd49d01e23b57884&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=0934104433&vid=4622949077100853800&abtest=all
🎧DJ电子琴2,https://vd3.bdstatic.com/mda-ng4k09dwh7a9t8cx/hd/cae_h264/1657034283855809798/mda-ng4k09dwh7a9t8cx.mp4?auth_key=1657058113-0-0-db24116494456376185bdfe168ecf943&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1513319902&vid=3523423902795234167&abtest=all
🎶DJ电子琴3,https://vd3.bdstatic.com/mda-ng4jf044vt34j5b2/hd/cae_h264/1657039225611209085/mda-ng4jf044vt34j5b2.mp4?auth_key=1657058251-0-0-91c89440e156d1f9925fa621f77da8cf&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=1651205981&vid=4673331697719669321&abtest=all
🎸DJ电子琴4,https://vd3.bdstatic.com/mda-ng3gz363j4nxp7c5/720p/h264/1656936076497321452/mda-ng3gz363j4nxp7c5.mp4?v_from_s=hkapp-haokan-hnb&auth_key=1656944967-0-0-29ae554109f7c550ec5ce3ee34b416f3&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=3567719582&vid=4446802516844418161&abtest=&timestamp=1656943170813&klogid=3567719582
🎺太想念,https://vd2.bdstatic.com/mda-nfd5zn6mcvawhfp7/hd/cae_h264/1655180182910746162/mda-nfd5zn6mcvawhfp7.mp4?v_from_s=hkapp-haokan-tucheng&auth_key=1655183940-0-0-93e2740558ccea4c28862d7f48812aed&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2939869433&vid=4291483605874941916&abtest=all
🎵DJ花轿里的人,https://vd4.bdstatic.com/mda-nfd5yvt8mr2gx79j/cae_h264/1655182493473061513/mda-nfd5yvt8mr2gx79j.mp4?auth_key=1655187020-0-0-620b866823756d03f831e9a1fe5e6e7d&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=2420315000&vid=5490245721907362165
🎵DJ蹦迪歌曲,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0d00fg10000c9d2c53c77uer7p3lqng&ratio=720p&line=0
🎶DJ你永远不懂我,https://vd3.bdstatic.com/mda-nccdk7ynxhn5wn6c/480p/h264_delogo/1647164263862405825/mda-nccdk7ynxhn5wn6c.mp4?pd=19&vt=1
🎧DJ纪伟人身路,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0d00fg10000c886eq3c77u552g6shog&ratio=720p&line=0
🎤DJ纪伟合集,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fg10000c8rgqojc77ucnpc6i9bg&ratio=720p&line=0
🏀DJ纪伟 合集2,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fg10000c8prsu3c77ue7bhgb3dg&ratio=720p&line=0
⚾乔丽娜永远你不懂我,https://vd3.bdstatic.com/mda-nac1j7e250n86buv/hd/cae_h264_delogo/1642059510684004840/mda-nac1j7e250n86buv.mp4?pd=19&vt=1
🎾DJ听闻远方有你,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0d00fg10000c8ec3kbc77u9jndq12fg&ratio=720p&line=0
🛀DJ为什么你变了,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0d00fg10000c8rr2kjc77uc3agsl420&ratio=720p&line=0#https://vd3.bdstatic.com/mda-me9yjqfgc3m38756/480p/h264/1620687759905790535/mda-me9yjqfgc3m38756.mp4?pd=19&vt=1#https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300fg10000c63odj3c77u9v9trvhb0&ratio=720p&line=0#https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fg10000c86cstjc77u9d6lbmm7g&ratio=720p&line=0
💃DJ听心,https://vd3.bdstatic.com/mda-kc0dk6stpqecvg61/hd/mda-kc0dk6stpqecvg61.mp4?pd=19&vt=1&playlist=%5B%22hd%22%5D
🏄DJ多余的温柔,https://vd3.bdstatic.com/mda-kinf81mw0d8izmda/hd/mda-kinf81mw0d8izmda.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D#https://vdse.bdstatic.com//fdde95e97bce4a7b7a3a207900bb78d5.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-03-11T09%3A36%3A57Z%2F-1%2Fhost%2F80c254de5dda61d569e474098bd321397cdf803cb38ef38d5fc0c9c80abe38fb
⚽DJ受了伤的狼,https://vd3.bdstatic.com/mda-kfg77ggwy82ybyp5/hd/mda-kfg77ggwy82ybyp5.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
🎨DJ听心,https://vd3.bdstatic.com/mda-ijgqy3fbcvspf0kg/hd/mda-ijgqy3fbcvspf0kg.mp4?pd=19&vt=1
🎶人在旅途,https://vd3.bdstatic.com/mda-kgmst61cw8fd4k3d/hd/mda-kgmst61cw8fd4k3d.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%22hd%22%5D
🎶DJ为爱付出,https://vd3.bdstatic.com/mda-meh3mejd2e40mgju/hd/cae_h264/1621306235487173641/mda-meh3mejd2e40mgju.mp4?pd=19&vt=1#https://vdse.bdstatic.com//9d01fd417717afd786b3d46d21d6d775.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-02-27T16%3A46%3A34Z%2F-1%2Fhost%2F6608b58a88ee310ffd1cd85db4b54cc373703bb2551f2efaa99fd429dfd13503
🎧DJ受了伤的狼,https://vd3.bdstatic.com/mda-kfg77ggwy82ybyp5/hd/mda-kfg77ggwy82ybyp5.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
⛳谢谢你的爱,https://vd3.bdstatic.com/mda-ncdbkb0d81bruxfr/hd/cae_h264_delogo/1647250677681905913/mda-ncdbkb0d81bruxfr.mp4?pd=19&vt=1
⛄DJ九妹,https://vd2.bdstatic.com/mda-pm4b3u65q9xx10x2/576p/h264/1701763091376854741/mda-pm4b3u65q9xx10x2.mp4?v_from_s=hkapp-haokan-hbf&auth_key=1702279848-0-0-503b364b170b9eebbcf7f1d8cfc59d57&bcevod_channel=searchbox_feed&pd=1&cr=1&cd=0&pt=4&logid=1848176766&vid=2194761495556722239&abtest=all
💘DJ玩腻舞曲,https://vd3.bdstatic.com/mda-mkq3jm8rkyybqnjp/hd/cae_h264_delogo/1642576655441966379/mda-mkq3jm8rkyybqnjp.mp4?pd=19&vt=1
💖天使的翅膀,https://vd3.bdstatic.com/mda-kfhcxxwyj241w6eb/v1-cae/hd/mda-kfhcxxwyj241w6eb.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
💖DJ如果爱换在,https://vd3.bdstatic.com/mda-mme34wxh614qchfi/hd/bd265_cae_delogo/1642416520372601907/mda-mme34wxh614qchfi.mp4
💘DJ偷偷的哭版,https://vd3.bdstatic.com/mda-kmjpn9aq1bb86vfs/hd/mda-kmjpn9aq1bb86vfs.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D#https://vd3.bdstatic.com/mda-kjuvbq69hjz16pf9/hd/mda-kjuvbq69hjz16pf9.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%z
💟DJ情火,https://vdse.bdstatic.com//0f41e9ef3dd61369c9b8b3a0646f3aef.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-03-05T19%3A25%3A53Z%2F-1%2Fhost%2F5404be555ba4aaed283408199dc25a32a905ac07d9f6245ff33ec50388872a78
💜DJ渴望串烧,https://vd3.bdstatic.com/mda-mkmhuih1w2cmza3u/480p/h264/1637585190624896109/mda-mkmhuih1w2cmza3u.mp4?pd=19&vt=1
💛DJ勾魂舞,https://vd3.bdstatic.com/mda-mm7ibf2et9g7nb08/360p/h264_delogo/1645684284585525323/mda-mm7ibf2et9g7nb08.mp4?pd=19&vt=1
🎈DJ高原红,https://vd3.bdstatic.com/mda-kkp3yhp6q6gs0gg8/hd/mda-kkp3yhp6q6gs0gg8.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
❤DJ卓玛,https://vd3.bdstatic.com/mda-kfne7t6v3mitaqam/hd/mda-kfne7t6v3mitaqam.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%2C%221080p%22%5D
💕DJ向往神鹰,https://vd3.bdstatic.com/mda-kinxg6sqtfyscggx/hd/mda-kinxg6sqtfyscggx.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
💞DJ南泥湾,https://vd3.bdstatic.com/mda-mih5n07207rpqutg/480p/h264/1631937916148357182/mda-mih5n07207rpqutg.mp4?pd=19&vt=1
💓DJ陪你到老的人,https://vd3.bdstatic.com/mda-metd17nsietm9di8/hd/cae_h264/1622195092396917015/mda-metd17nsietm9di8.mp4?pd=19&vt=1
💍红尘情歌,https://vd3.bdstatic.com/mda-mkieb6eegteybz6p/hd/cae_h264/1637319952690673831/mda-mkieb6eegteybz6p.mp4?pd=19&vt=1
✨多想做你最爱的人,https://vd3.bdstatic.com/mda-mai213gnt546gaiw/v1-cae/hd/mda-mai213gnt546gaiw.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%2C%221080p%22%5D
💔DJ别知己,https://vd3.bdstatic.com/mda-kdjw89dev01ajnqm/hd/mda-kdjw89dev01ajnqm.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
❤如果爱换在,https://vd3.bdstatic.com/mda-mme34wxh614qchfi/hd/bd265_cae_delogo/1642416520372601907/mda-mme34wxh614qchfi.mp4
🎉DJ偷偷的哭,https://vd3.bdstatic.com/mda-kjuvbq69hjz16pf9/hd/mda-kjuvbq69hjz16pf9.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
🎄DJ又见山里红,https://vd3.bdstatic.com/mda-imdhkmpgabv6vr46/hd/mda-imdhkmpgabv6vr46.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%2C%221080p%22%5D
✨DJ星星点灯,https://vdse.bdstatic.com//352a13ad07cbf14aea8f204a9c9b9a5c.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-01-18T16%3A09%3A20Z%2F-1%2Fhost%2Fcef69bbbf7601fd9fbe494bf0a864ac84236f631f500238195135dbf20756d4e
🎎DJ孟婆的碗,https://vdse.bdstatic.com//553b2c58bc07b8b9ec746c0ac38ecaac.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-01-19T03%3A37%3A52Z%2F-1%2Fhost%2F736111191f05ec406af7580d2ea5d06af063f9ead5254d9515983599d8ef5825
🎍DJ串烧3,https://vd3.bdstatic.com/mda-mm33ymphz0aefpv9/480p/h264/1638586177980909506/mda-mm33ymphz0aefpv9.mp4?pd=19&vt=1
💚DJ英雄泪,https://vdse.bdstatic.com//1e255760ab5787c1fe1e98c44f2866a3.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-03-06T10%3A59%3A41Z%2F-1%2Fhost%2F328c5d09e400879e87cefe3faccc7f6c1890d03cf6638dfb4e5c8e19903ae2db
🍉DJ来生缘,https://vd3.bdstatic.com/mda-kmj7ryss2fpt24dv/mda-kmj7ryss2fpt24dv.mp4?pd=19&vt=1
