http://zz.zoho.to//i/?T=强哥闭关了
强哥又闭关了,#genre#
四妖棺奇案（恐怖电影）,https://txmov2.a.kwimgs.com/bs3/video-hls/5245004832604270459_hlsb.m3u8
夺命阎罗（台湾）,https://txmov2.a.kwimgs.com/bs3/video-hls/5232619929635568001_hlsb.m3u8
荡寇滩（香港）,https://txmov2.a.kwimgs.com/bs3/video-hls/5225583059485114692_hlsb.m3u8
女煞星大闹乌龙院（台湾）,https://txmov2.a.kwimgs.com/bs3/video-hls/5194902285707133660_hlsb.m3u8
古铜萧（台湾）,https://txmov2.a.kwimgs.com/bs3/video-hls/5188428361288990527_hlsb.m3u8
真白蛇传（香港）,https://txmov2.a.kwimgs.com/bs3/video-hls/5244441884665254309_hlsb.m3u8
白衣侠女勾魂幡,http://up.gcwduoduo.com/webup/231208/240146c80e13c56391d5073579a112cd.mp4
隐侠恩仇录,http://up.gcwduoduo.com/webup/231208/feed1fb350e760f34b293a8300ae5520.mp4
新独臂刀（香港）,https://vip.ffzy-play6.com/20221128/9217_8c238aaf/2000k/hls/mixed.m3u8
太极门（香港）,https://txmov2.a.kwimgs.com/bs3/video-hls/5258234152006079295_hlsb.m3u8
十八罗汉拳（台湾）,https://txmov2.a.kwimgs.com/bs3/video-hls/5240501231912162049_hlsb.m3u8
钟馗嫁妹（香港）,https://txmov2.a.kwimgs.com/bs3/video-hls/5232056980941277528_hlsb.m3u8
盲侠之再踏江湖（香港）,https://txmov2.a.kwimgs.com/bs3/video-hls/5193213433737353229_hlsb.m3u8
大地亲情（台湾）,https://txmov2.a.kwimgs.com/bs3/video-hls/5257952679678685511_hlsb.m3u8
深林诡事,https://txmov2.a.kwimgs.com/bs3/video-hls/5241064181709596101_hlsb.m3u8
醉拳女刁手（台湾）,https://txmov2.a.kwimgs.com/bs3/video-hls/5237405006162192741_hlsb.m3u8
红辣椒（香港）,https://txmov2.a.kwimgs.com/bs3/video-hls/5237405003330718204_hlsb.m3u8
三斗鹤观音（香港）,https://txmov2.a.kwimgs.com/bs3/video-hls/5224738632731115756_hlsb.m3u8
少林祖师（台湾）,https://txmov2.a.kwimgs.com/bs3/video-hls/5204472433865087764_hlsb.m3u8
十三妹（香港）,https://txmov2.a.kwimgs.com/bs3/video-hls/5226146007940700159_hlsb.m3u8
古灵精怪女煞星（香港）,https://txmov2.a.kwimgs.com/bs3/video-hls/5214887005637175249_hlsb.m3u8
横冲直撞女煞星（香港）,https://txmov2.a.kwimgs.com/bs3/video-hls/5226708957759628184_hlsb.m3u8
大疯侠（台湾）,https://txmov2.a.kwimgs.com/bs3/video-hls/5242753029612948055_hlsb.m3u8
江湖半把刀（台湾）,https://txmov2.a.kwimgs.com/bs3/video-hls/5257389730345804207_hlsb.m3u8
东方巨龙（香港）,https://txmov2.a.kwimgs.com/bs3/video-hls/5198561438868646539_hlsb.m3u8
剿匪女侠樊梨花,https://txmov2.a.kwimgs.com/bs3/video-hls/5218264685959486341_hlsb.m3u8
赌神（香港）,https://txmov2.a.kwimgs.com/bs3/video-hls/5230086603510673905_hlsb.m3u8?pkey=AAUyMbVkU7WkimubgX0RPM_gxiBDBZ0O6NjXg8fqHAfjVU3xFbWk1Mq_dhogP1fSZfTuxFuTTP4Q9geCGPwtGGOxQWCeEZMzc8A0cmLTyXrZZWUeTZQtSukPK5Y5UyZPBuM
赌侠1990(香港),https://txmov2.a.kwimgs.com/upic/2021/12/27/23/BMjAyMTEyMjcyMzE0NTFfNDAzMDAxOTlfNjM2NTMxODUxMDBfMF8z_bF_Bdb9e531cd6e9c71bb366fe9c16429985.mp4
赌侠1999(香港),https://txmov2.a.kwimgs.com/upic/2021/02/07/10/BMjAyMTAyMDcxMDEzMzZfNDAzMDAxOTlfNDM3MzM4MjMzMzBfMF8z_b_B4a59a2352495fc067341ccd71f7682b5.mp4
绝代双骄(香港),https://txmov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTI1NTZfNDAzMDAxOTlfNjM2NjgzNTczODVfMF8z_bF_Bc720676583ca56b0ef29756139ed2471.mp4
香江花月夜(香港),https://txmov2.a.kwimgs.com/upic/2022/01/05/16/BMjAyMjAxMDUxNjM1MjFfNDAzMDAxOTlfNjQyNzIyMTI1NTlfMF8z_b_B9503a31cd0f1fe03b5ae8fb6047b582a.mp4
春满乾坤（香港）,https://txmov2.a.kwimgs.com/upic/2023/02/24/12/BMjAyMzAyMjQxMjQ3MTlfNzM5MzQzNzIyXzk2ODk4NDM2NTM5XzBfMw==_b_B705c05974775757af5e519aecf31a47b.mp4
少林小子,https://s2.fsvod1.com/20220223/VZz7m1m6/1200kb/hls/index.m3u8?_t=1675765127402
颜如玉,https://s2.fsvod1.com/20220404/0O32rTac/1200kb/hls/index.m3u8
黄飞鸿,https://s2.fsvod1.com/20220315/bv5tzJhT/1200kb/hls/index.m3u8
风流刺客,https://s7.fsvod1.com/20220806/zxZeVIha/1200kb/hls/index.m3u8
大漠追凶,https://s7.fsvod1.com/20220721/bxZEDdKf/1200kb/hls/index.m3u8
楚留香(香港),https://s7.fsvod1.com/20220529/cTcSuu4d/1200kb/hls/index.m3u8
笑傲江湖2：东方不败(香港),https://s5.fsvod1.com/20220413/IDdQbhl0/1200kb/hls/index.m3u8
云海玉弓缘(香港),https://s7.fsvod1.com/20220612/4meA8QIN/1200kb/hls/index.m3u8
奇门遁甲,https://txmov2.a.kwimgs.com/bs3/video-hls/5241064180089093387_hlsb.m3u8
有匪破九州青荇记,https://txmov2.a.kwimgs.com/bs3/video-hls/5255700857885340029_hlsb.m3u8
李小龙传奇,https://txmov2.a.kwimgs.com/bs3/video-hls/5196309636374718238_hlsb.m3u8
陆小凤传奇之剑神一笑,https://txmov2.a.kwimgs.com/bs3/video-hls/5214886986701904190_hlsb.m3u8
六指琴魔,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649582823701743_hlsb.m3u8
蜀山新蜀山剑侠,https://txmov2.a.kwimgs.com/bs3/video-hls/5258797084100736877_hlsb.m3u8
杀绝,https://txmov2.a.kwimgs.com/bs3/video-hls/5236842032270991245_hlsb.m3u8
仙剑风云,https://txmov2.a.kwimgs.com/bs3/video-hls/5202502087346163947_hlsb.m3u8
刀剑霸王拳,https://txmov2.a.kwimgs.com/bs3/video-hls/5245004806742006387_hlsb.m3u8
广东十虎铁拳无敌,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649582621944697_hlsb.m3u8
盗圣一枝梅,https://txmov2.a.kwimgs.com/bs3/video-hls/5256263805698238629_hlsb.m3u8
李白之天火雪斩,https://txmov2.a.kwimgs.com/bs3/video-hls/5213761083810654613_hlsb.m3u8
少林寺,https://txmov2.a.kwimgs.com/bs3/video-hls/5224738611461369159_hlsb.m3u8
黑帮战将,https://txmov2.a.kwimgs.com/upic/2023/02/10/16/BMjAyMzAyMTAxNjQ4MDlfNzM5MzQzNzIyXzk1ODkyNDQ4MjU2XzBfMw==_b_B1ae1380c0741f774b8e8c4da7275a154.mp4
李小龙电影专辑↓,http://live.dxms.top:80/dwy/news.php$php代理
精武门,https://vip.ffzy-play7.com/20221128/7594_834e5239/2000k/hls/mixed.m3u8
龙争虎斗,https://vip.ffzy-play7.com/20221228/10118_7f88f7bd/2000k/hls/mixed.m3u8
猛龙过江,https://vip.ffzy-play7.com/20221208/8881_22a8bff4/2000k/hls/mixed.m3u8
死亡游戏,https://vip.ffzy-play6.com/20221128/9133_9ec7be0f/2000k/hls/mixed.m3u8
唐山大兄,https://vip.ffzy-play7.com/20221208/8715_94658327/2000k/hls/mixed.m3u8
死亡塔,https://vip.ffzy-play7.com/20221117/5079_56e2cb5b/2000k/hls/mixed.m3u8
我是李小龙,https://vip.ffzy-online1.com/20231122/44414_ec785b08/2000k/hls/mixed.m3u8
李小龙传,https://vip.ffzy-play7.com/20221209/9088_29acd936/2000k/hls/mixed.m3u8
李小龙的生与死,https://vip.ffzy-play7.com/20221128/7616_58d018a9/2000k/hls/mixed.m3u8
李小龙我的兄弟,https://vip.ffzy-online1.com/20230701/41980_07daaffe/2000k/hls/mixed.m3u8
李小龙 勇士的旅程,https://v.cdnlz1.com/20231006/22447_ec6e96c8/2000k/hls/index.m3u8

↓梁朝伟电影专辑↓,http://live.dxms.top:80/dwy/news.php$php代理
金手指,https://svipsvip.ffzyread1.com/20240213/24278_dc4a204f/2000k/hls/mixed.m3u8
2046,https://vip.ffzy-play7.com/20221126/7051_2bcc22e4/2000k/hls/mixed.m3u8
重庆森林,https://vip.ffzy-online1.com/20230711/42267_332d6423/2000k/hls/mixed.m3u8
无间道,https://vip.ffzy-play6.com/20221017/13_ddfc1740/2000k/hls/mixed.m3u8
花样年华,https://vip.ffzy-play6.com/20221126/8477_02e3156e/2000k/hls/mixed.m3u8
春光乍泄,https://vip.ffzy-play7.com/20230213/14499_7d8ab65b/2000k/hls/mixed.m3u8
一代宗师,https://vip.ffzy-play6.com/20221019/208_754565a1/2000k/hls/mixed.m3u8
东邪西毒,https://vip.ffzy-play6.com/20221112/6207_d7a81723/2000k/hls/mixed.m3u8
倩女幽魂3：道道道,https://vip.ffzy-play6.com/20221112/6029_4b3f25d1/2000k/hls/mixed.m3u8
天下无双,https://vip.ffzy-play2.com/20230427/46241_e72cbca5/2000k/hls/mixed.m3u8
无间道3：终极无间,https://vip.ffzy-play2.com/20221127/1567_f1965b4b/2000k/hls/mixed.m3u8
新仙鹤神针,https://vip.ffzy-play7.com/20221112/3357_c8500611/2000k/hls/mixed.m3u8
风再起时,https://super.ffzy-online6.com/20230616/13640_29a8de95/2000k/hls/index.m3u8
尚气与十环传奇,https://vip.ffzy-play7.com/20221227/9987_b260e2c5/2000k/hls/mixed.m3u8
玻璃樽,https://vip.ffzy-play7.com/20221112/3750_97a1bebc/2000k/hls/mixed.m3u8
赤壁(上),https://vip.ffzy-play7.com/20221231/10512_a999146a/2000k/hls/mixed.m3u8
赤壁(下),https://vip.ffzy-play7.com/20221231/10513_d4f9f843/2000k/hls/mixed.m3u8
洪兴仔之江湖大风暴,https://vip.ffzy-play7.com/20221208/8829_4733b9a0/2000k/hls/mixed.m3u8
韩城攻略,https://vip.ffzy-play6.com/20221022/1122_ebdef475/2000k/hls/mixed.m3u8
流氓医生,https://vip.ffzy-play7.com/20221112/3552_c27df694/2000k/hls/mixed.m3u8
豪门夜宴,https://vip.ffzy-play.com/20221204/29458_3909f6d0/2000k/hls/mixed.m3u8
五虎将之决裂,https://vip.ffzy-play6.com/20221112/6190_0250331a/2000k/hls/mixed.m3u8
每天爱你8小时,https://vip.ffzy-play7.com/20221112/3589_ebde9eea/2000k/hls/mixed.m3u8
射雕英雄传之东成西就,https://vip.ffzy-play.com/20221018/2016_4525364a/2000k/hls/mixed.m3u8
踢到宝,https://vip.ffzy-play6.com/20221112/6114_aa94bca1/2000k/hls/mixed.m3u8
辣手神探,https://vip.ffzy-play7.com/20221112/3526_ba428b29/2000k/hls/mixed.m3u8
忠义群英,https://vip.ffzy-play7.com/20221116/4836_e3063898/2000k/hls/mixed.m3u8
异域之末路英雄,https://vip.ffzy-play7.com/20221113/4238_dee715f5/2000k/hls/mixed.m3u8
同居蜜友,https://vip.ffzy-play6.com/20221108/5003_cab49923/2000k/hls/mixed.m3u8
新流星蝴蝶剑,https://vip.ffzy-play7.com/20230205/13377_4d26288e/2000k/hls/mixed.m3u8
侠骨仁心,https://vip.ffzy-play2.com/20221127/1587_a49f7cfa/2000k/hls/mixed.m3u8
大魔术师,https://vip.ffzy-play6.com/20221021/455_4f583861/2000k/hls/mixed.m3u8
偷偷爱你,https://vip.ffzy-play6.com/20221113/6739_a93265ae/2000k/hls/mixed.m3u8
摆渡人,https://vip.ffzy-play7.com/20221105/1685_0bfdd536/2000k/hls/mixed.m3u8
正牌韦小宝之奉旨沟女,https://vip.ffzy-play7.com/20221112/3439_af5153a4/2000k/hls/mixed.m3u8
捉妖记2,https://vip.ffzy-play.com/20221015/1132_e48d9c77/2000k/hls/mixed.m3u8
地下情,https://vip.ffzy-play7.com/20221117/4995_c179450d/2000k/hls/mixed.m3u8
海上花,https://vip.ffzy-play7.com/20230326/19727_00f910d1/2000k/hls/mixed.m3u8
千王1991,https://vip.ffzy-play7.com/20221208/8895_09d63d8a/2000k/hls/mixed.m3u8
杀手蝴蝶梦,https://vip.ffzy-play7.com/20230211/14190_307141b4/2000k/hls/mixed.m3u8
黑狱断肠歌之砌生猪肉,https://vip.ffzy-play7.com/20221209/9061_b07a4bf6/2000k/hls/mixed.m3u8
喋血街头,https://vip.ffzy-play6.com/20221112/6021_91e128c9/2000k/hls/mixed.m3u8
行运超人,https://vip.ffzy-play6.com/20221020/221_c63217b3/2000k/hls/mixed.m3u8
魔画情,https://vip.ffzy-play7.com/20221112/3619_bc4fa51a/2000k/hls/mixed.m3u8
三轮车夫,https://v.cdnlz16.com/20230914/38987_ef95e14f/2000k/hls/mixed.m3u8
癫佬正传,https://vip.ffzy-play6.com/20221207/10633_d3bb485d/2000k/hls/mixed.m3u8
暗花（粤语）,https://vip.ffzy-play7.com/20221223/9366_7b67bcf4/2000k/hls/mixed.m3u8
东京攻略,https://vip.ffzy-play6.com/20221020/218_1d8ce5ca/2000k/hls/mixed.m3u8
地下铁2003,https://v.cdnlz1.com/20231116/23823_2114e480/2000k/hls/mixed.m3u8
有情饮水饱,https://vip.ffzy-play2.com/20221022/432_a75d7d91/2500k/hls/mixed.m3u8
欧洲攻略,https://vip.ffzy-play7.com/20230116/11555_5a91f499/2000k/hls/mixed.m3u8
伤城,https://vip.ffzy-play6.com/20221027/2135_3105ae97/2000k/hls/mixed.m3u8
开心快活人,https://vip.ffzy-play7.com/20221115/4523_7f9cfc01/2000k/hls/mixed.m3u8
花心红杏,https://vip.lz-cdn1.com/20230726/21446_1433fc38/2000k/hls/mixed.m3u8
新难兄难弟,https://vip.ffzy-play6.com/20221113/6775_86a6522f/2000k/hls/mixed.m3u8
悲情城市,https://vip.ffzy-play7.com/20230306/17309_53fae91b/2000k/hls/mixed.m3u8
中环英雄,https://vip.ffzy-play7.com/20221129/7743_4656dd25/2000k/hls/mixed.m3u8
沙滩仔与周师奶,https://vip.ffzy-play7.com/20221113/4164_31b04baf/2000k/hls/mixed.m3u8
嘿玛 嘿玛,https://vip.ffzy-play7.com/20230306/17238_526f4dfa/2000k/hls/mixed.m3u8
最佳拍档之醉街拍档,https://vip.ffzy-play6.com/20221113/6845_669a0d3b/2000k/hls/mixed.m3u8
亚飞与亚基,https://vip.ffzy-play6.com/20221129/9460_a35dcf18/2000k/hls/mixed.m3u8
情人知己,https://vip.ffzy-play6.com/20221207/10765_a49a6596/2000k/hls/mixed.m3u8
人民英雄,https://vip.ffzy-play7.com/20230425/23122_ce832adb/2000k/hls/mixed.m3u8

↓林青霞电影专辑↓,http://live.dxms.top:80/dwy/news.php$php代理
重庆森林,https://vip.ffzy-online1.com/20230711/42267_332d6423/2000k/hls/mixed.m3u8
金玉良缘红楼梦,https://vip.ffzy-play7.com/20230205/13338_f240f890/2000k/hls/mixed.m3u8
新龙门客栈,https://vip.ffzy-play6.com/20221129/9455_ff9016c1/2000k/hls/mixed.m3u8
八百壮士,https://v.cdnlz19.com/20240711/39531_53b9618e/2000k/hls/mixed.m3u8
警察故事,https://vip1.lz-cdn1.com/20220404/878_6675a846/1200k/hls/mixed.m3u8
东邪西毒：终极版,https://vip.ffzy-play7.com/20221126/7187_ef433999/2000k/hls/mixed.m3u8
新天龙八部之天山童姥,https://vip.ffzy-play7.com/20221112/3355_8fe53bcd/2000k/hls/mixed.m3u8
射雕英雄传之东成西就,https://vip.ffzy-play.com/20221018/2016_4525364a/2000k/hls/mixed.m3u8
鹿鼎记,https://vip.ffzy-online2.com/20230403/30732_157cb8d7/2000k/hls/mixed.m3u8
鹿鼎记2：神龙教,https://vip.ffzy-play7.com/20230101/10739_492582b8/2000k/hls/mixed.m3u8
白发魔女传,https://vip.ffzy-online.com/20221015/598_e3bb4b6b/2000k/hls/mixed.m3u8
刀剑笑,https://vip.ffzy-play7.com/20221112/3808_6690be34/2000k/hls/mixed.m3u8
蜀山：新蜀山剑侠,https://vip.ffzy-play7.com/20221115/4566_fdf3285b/2000k/hls/mixed.m3u8
脂粉奇兵,https://vip.ffzy-play7.com/20221116/4905_7cc75e10/2000k/hls/mixed.m3u8
英雄正传,https://vip.ffzy-play6.com/20221128/9031_602216e9/2000k/hls/mixed.m3u8
绝代双骄,https://vip.ffzy-play6.com/20221129/9355_e351af0a/2000k/hls/mixed.m3u8
暗恋桃花源,https://vip.ffzy-play7.com/20221113/3832_dea720b8/2000k/hls/mixed.m3u8
六指琴魔,https://vip.ffzy-play7.com/20221112/3553_942f41c9/2000k/hls/mixed.m3u8
夺命佳人,https://vip.ffzy-play7.com/20221115/4451_2bdac368/2000k/hls/mixed.m3u8
一片深情,https://vip.ffzy-play6.com/20221128/9236_79469e8b/2000k/hls/mixed.m3u8
中国女兵,https://vip.ffzy-play7.com/20221115/4825_881215e6/2000k/hls/mixed.m3u8
梦中人,https://vip.ffzy-play7.com/20221117/5051_fc08dcdc/2000k/hls/mixed.m3u8
惊魂记,https://vip.ffzy-play7.com/20230302/16802_6bd2afee/2000k/hls/mixed.m3u8
滚滚红尘,https://vip.ffzy-play7.com/20230211/14303_cada8f87/2000k/hls/mixed.m3u8
东方不败之风云再起,https://vip.ffzy-play6.com/20221112/6203_105abf2a/2000k/hls/mixed.m3u8
火云传奇,https://vip.ffzy-play7.com/20230219/15253_fc18d7d5/2000k/hls/mixed.m3u8
刀马旦,https://vip.ffzy-play7.com/20221117/4993_c93149b3/2000k/hls/mixed.m3u8
黑豹天下,https://vip.ffzy-play6.com/20221112/6325_bc599d32/2000k/hls/mixed.m3u8
君子好逑,https://vip.ffzy-play6.com/20221116/7252_e3a0961d/2000k/hls/mixed.m3u8
迷你特攻队,https://vip.ffzy-play7.com/20221117/5052_54ce37e4/2000k/hls/mixed.m3u8
今夜星光灿烂,https://vip.ffzy-play7.com/20230209/14006_fa53cdf0/2000k/hls/mixed.m3u8
我爱夜来香,https://vip.ffzy-play7.com/20221206/8154_d05cbb3e/2000k/hls/mixed.m3u8
在水一方,https://yzzy.play-cdn17.com/20230720/11869_fc747366/2000k/hls/index.m3u8
追男仔,https://vip.ffzy-play6.com/20221207/10720_f6567c62/3000k/hls/mixed.m3u8
横财三千万,https://vip.ffzy-play7.com/20221209/9062_fa5d85d0/2000k/hls/mixed.m3u8
旗正飘飘,https://vip.lz-cdn1.com/20220510/5091_fd697a89/1200k/hls/mixed.m3u8
白发魔女传,https://vip.ffzy-online.com/20221015/598_e3bb4b6b/2000k/hls/mixed.m3u8
我是一片云,https://vip.ffzy-play7.com/20230212/14389_ea75aabf/2000k/hls/mixed.m3u8
一颗红豆,https://vip.lz-cdn3.com/20230627/19886_9b009874/2000k/hls/mixed.m3u8
碧血黄花,https://vip.lz-cdn3.com/20230710/20152_fa56469a/2000k/hls/mixed.m3u8
古镜幽魂,https://v.cdnlz17.com/20231014/29601_38fd1681/2000k/hls/mixed.m3u8
热浪,https://vip.ffzy-play6.com/20221128/9093_98379ddc/3000k/hls/mixed.m3u8
爱的小屋,https://yzzy.play-cdn8.com/20220706/1525_f4ab1a3c/1000k/hls/index.m3u8
小姨怀春,https://vip.ffzy-play6.com/20221128/9211_881ba3e2/3000k/hls/mixed.m3u8
午夜兰花,https://v.cdnlz17.com/20231005/28304_4580e79a/2000k/hls/mixed.m3u8
七只狐狸,https://vip.ffzy-play6.com/20221117/7433_03cf2e94/3000k/hls/mixed.m3u8
金盏花,https://vip.ffzy-play6.com/20221116/7249_0db8982b/3000k/hls/mixed.m3u8
我们的那时·此刻,https://vip.ffzy-play7.com/20230422/22710_c553fdb8/2000k/hls/mixed.m3u8

↓沈殿霞专辑↓,http://live.dxms.top:80/dwy/news.php$php代理
富贵再三逼人,https://c1.rrcdnbf2.com/video/fuguizaisanbiren/HD%E5%9B%BD%E8%AF%AD/index.m3u8
富贵开心鬼,https://c1.rrcdnbf3.com/video/fuguikaixingui/HD%E5%9B%BD%E8%AF%AD/index.m3u8
富贵逼人,https://c1.rrcdnbf1.com/video/fuguibiren/HD%E5%9B%BD%E8%AF%AD/index.m3u8
双肥临门,https://c1.rrcdnbf1.com/video/shuangfeilinmen/HD%E5%9B%BD%E8%AF%AD/index.m3u8
富贵黄金屋,https://c1.rrcdnbf2.com/video/fuguihuangjinwu/HD%E5%9B%BD%E8%AF%AD/index.m3u8
富贵吉祥,https://c1.rrcdnbf1.com/video/fuguijixiang/HD%E5%9B%BD%E8%AF%AD/index.m3u8
最佳女婿,https://c1.rrcdnbf2.com/video/zuijianvxu/HD%E5%9B%BD%E8%AF%AD/index.m3u8
豪门夜宴,https://c1.rrcdnbf2.com/video/haomenyeyan/DVD%E5%9B%BD%E8%AF%AD/index.m3u8
美男子,https://c1.rrcdnbf3.com/video/meinanzi/HD%E5%9B%BD%E8%AF%AD/index.m3u8
宝莲灯,https://c1.rrcdnbf3.com/video/baoliandeng/HD%E4%B8%AD%E5%AD%97/index.m3u8
裤甲天下,https://c1.rrcdnbf2.com/video/kujiatianxia/HD%E5%9B%BD%E8%AF%AD/index.m3u8
花飞满城春,https://c1.rrcdnbf2.com/video/huafeimanchengchun/HD%E5%9B%BD%E8%AF%AD/index.m3u8
水浒笑传,https://c1.rrcdnbf2.com/video/shuihuxiaochuan/HD%E5%9B%BD%E8%AF%AD/index.m3u8
富贵列车,https://c1.rrcdnbf3.com/video/fuguilieche/HD%E5%9B%BD%E8%AF%AD/index.m3u8
艳阳天,https://c1.rrcdnbf1.com/video/yanyangtian/HD%E5%9B%BD%E8%AF%AD/index.m3u8
宝,https://vip.ffzy-play6.com/20221112/6114_aa94bca1/2000k/hls/mixed.m3u8
辣手神探,https://vip.ffzy-play7.com/20221112/3526_ba428b29/2000k/hls/mixed.m3u8
忠义群英,https://vip.ffzy-play7.com/20221116/4836_e3063898/2000k/hls/mixed.m3u8
异域之末路英雄,https://vip.ffzy-play7.com/20221113/4238_dee715f5/2000k/hls/mixed.m3u8
同居蜜友,https://vip.ffzy-play6.com/20221108/5003_cab49923/2000k/hls/mixed.m3u8
新流星蝴蝶剑,https://vip.ffzy-play7.com/20230205/13377_4d26288e/2000k/hls/mixed.m3u8
侠骨仁心,https://vip.ffzy-play2.com/20221127/1587_a49f7cfa/2000k/hls/mixed.m3u8
大魔术师,https://vip.ffzy-play6.com/20221021/455_4f583861/2000k/hls/mixed.m3u8
偷偷爱你,https://vip.ffzy-play6.com/20221113/6739_a93265ae/2000k/hls/mixed.m3u8
摆渡人,https://vip.ffzy-play7.com/20221105/1685_0bfdd536/2000k/hls/mixed.m3u8
正牌韦小宝之奉旨沟女,https://vip.ffzy-play7.com/20221112/3439_af5153a4/2000k/hls/mixed.m3u8
捉妖记2,https://vip.ffzy-play.com/20221015/1132_e48d9c77/2000k/hls/mixed.m3u8
地下情,https://vip.ffzy-play7.com/20221117/4995_c179450d/2000k/hls/mixed.m3u8
海上花,https://vip.ffzy-play7.com/20230326/19727_00f910d1/2000k/hls/mixed.m3u8
千王1991,https://vip.ffzy-play7.com/20221208/8895_09d63d8a/2000k/hls/mixed.m3u8
杀手蝴蝶梦,https://vip.ffzy-play7.com/20230211/14190_307141b4/2000k/hls/mixed.m3u8
黑狱断肠歌之砌生猪肉,https://vip.ffzy-play7.com/20221209/9061_b07a4bf6/2000k/hls/mixed.m3u8
喋血街头,https://vip.ffzy-play6.com/20221112/6021_91e128c9/2000k/hls/mixed.m3u8
行运超人,https://vip.ffzy-play6.com/20221020/221_c63217b3/2000k/hls/mixed.m3u8
魔画情,https://vip.ffzy-play7.com/20221112/3619_bc4fa51a/2000k/hls/mixed.m3u8
三轮车夫,https://v.cdnlz16.com/20230914/38987_ef95e14f/2000k/hls/mixed.m3u8
癫佬正传,https://vip.ffzy-play6.com/20221207/10633_d3bb485d/2000k/hls/mixed.m3u8
暗花（粤语）,https://vip.ffzy-play7.com/20221223/9366_7b67bcf4/2000k/hls/mixed.m3u8
东京攻略,https://vip.ffzy-play6.com/20221020/218_1d8ce5ca/2000k/hls/mixed.m3u8
地下铁2003,https://v.cdnlz1.com/20231116/23823_2114e480/2000k/hls/mixed.m3u8
有情饮水饱,https://vip.ffzy-play2.com/20221022/432_a75d7d91/2500k/hls/mixed.m3u8
欧洲攻略,https://vip.ffzy-play7.com/20230116/11555_5a91f499/2000k/hls/mixed.m3u8
伤城,https://vip.ffzy-play6.com/20221027/2135_3105ae97/2000k/hls/mixed.m3u8
开心快活人,https://vip.ffzy-play7.com/20221115/4523_7f9cfc01/2000k/hls/mixed.m3u8
花心红杏,https://vip.lz-cdn1.com/20230726/21446_1433fc38/2000k/hls/mixed.m3u8
新难兄难弟,https://vip.ffzy-play6.com/20221113/6775_86a6522f/2000k/hls/mixed.m3u8
悲情城市,https://vip.ffzy-play7.com/20230306/17309_53fae91b/2000k/hls/mixed.m3u8
中环英雄,https://vip.ffzy-play7.com/20221129/7743_4656dd25/2000k/hls/mixed.m3u8
沙滩仔与周师奶,https://vip.ffzy-play7.com/20221113/4164_31b04baf/2000k/hls/mixed.m3u8
嘿玛 嘿玛,https://vip.ffzy-play7.com/20230306/17238_526f4dfa/2000k/hls/mixed.m3u8
最佳拍档之醉街拍档,https://vip.ffzy-play6.com/20221113/6845_669a0d3b/2000k/hls/mixed.m3u8
亚飞与亚基,https://vip.ffzy-play6.com/20221129/9460_a35dcf18/2000k/hls/mixed.m3u8
情人知己,https://vip.ffzy-play6.com/20221207/10765_a49a6596/2000k/hls/mixed.m3u8
人民英雄,https://vip.ffzy-play7.com/20230425/23122_ce832adb/2000k/hls/mixed.m3u8

↓林青霞电影专辑↓,http://live.dxms.top:80/dwy/news.php$php代理
重庆森林,https://vip.ffzy-online1.com/20230711/42267_332d6423/2000k/hls/mixed.m3u8
金玉良缘红楼梦,https://vip.ffzy-play7.com/20230205/13338_f240f890/2000k/hls/mixed.m3u8
新龙门客栈,https://vip.ffzy-play6.com/20221129/9455_ff9016c1/2000k/hls/mixed.m3u8
八百壮士,https://v.cdnlz19.com/20240711/39531_53b9618e/2000k/hls/mixed.m3u8
警察故事,https://vip1.lz-cdn1.com/20220404/878_6675a846/1200k/hls/mixed.m3u8
东邪西毒：终极版,https://vip.ffzy-play7.com/20221126/7187_ef433999/2000k/hls/mixed.m3u8
新天龙八部之天山童姥,https://vip.ffzy-play7.com/20221112/3355_8fe53bcd/2000k/hls/mixed.m3u8
射雕英雄传之东成西就,https://vip.ffzy-play.com/20221018/2016_4525364a/2000k/hls/mixed.m3u8
鹿鼎记,https://vip.ffzy-online2.com/20230403/30732_157cb8d7/2000k/hls/mixed.m3u8
鹿鼎记2：神龙教,https://vip.ffzy-play7.com/20230101/10739_492582b8/2000k/hls/mixed.m3u8
白发魔女传,https://vip.ffzy-online.com/20221015/598_e3bb4b6b/2000k/hls/mixed.m3u8
刀剑笑,https://vip.ffzy-play7.com/20221112/3808_6690be34/2000k/hls/mixed.m3u8
蜀山：新蜀山剑侠,https://vip.ffzy-play7.com/20221115/4566_fdf3285b/2000k/hls/mixed.m3u8
脂粉奇兵,https://vip.ffzy-play7.com/20221116/4905_7cc75e10/2000k/hls/mixed.m3u8
英雄正传,https://vip.ffzy-play6.com/20221128/9031_602216e9/2000k/hls/mixed.m3u8
绝代双骄,https://vip.ffzy-play6.com/20221129/9355_e351af0a/2000k/hls/mixed.m3u8
暗恋桃花源,https://vip.ffzy-play7.com/20221113/3832_dea720b8/2000k/hls/mixed.m3u8
六指琴魔,https://vip.ffzy-play7.com/20221112/3553_942f41c9/2000k/hls/mixed.m3u8
夺命佳人,https://vip.ffzy-play7.com/20221115/4451_2bdac368/2000k/hls/mixed.m3u8
