
📡Q群 ,#genre#
东森财经新闻 ETTV Business,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/ettvcaijing_twn/playlist.m3u8
寰宇财经,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/huanyutaiwan_twn/playlist.m3u8
大爱1台,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/daai_twn/playlist.m3u8
龙华戏剧 Lunghua Drama,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/lunghuaxiju_twn/playlist.m3u8
龙华戏剧台,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/lunghuaxiju_twn/playlist.m3u8
龙华经典台,http://148.135.34.95/mn.php?playurl=http://148.135/lunghuajingdian_twn/playlist.m3u8
龙华偶像,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/lunghuaidol_twn/playlist.m3u8
AXN Taiwan,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/axn_twn/playlist.m3u8
靖天国际台,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/jingtianintl_twn/playlist.m3u8
纬来日本台,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/videolandjapan/playlist.m3u8
纬来电影台,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/videolandmovie_twn/playlist.m3u8
纬来体育台,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/videolandsport/playlist.m3u8
纬来综合台,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/videolandzonghe/playlist.m3u8
纬来育乐,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/videolandyule/playlist.m3u8
纬来精彩,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/videolandspecial_twn/playlist.m3u8
好消息 2,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/goods_twn/playlist.m3u8
大爱2台,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/catchplay_twn/playlist.m3u8
亚洲美食,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/afc_twn/playlist.m3u8
美食星球,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/foodplanet_twn/playlist.m3u8
亚洲旅游 TLC Asia,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/tlc_twn/playlist.m3u8
东森电影 ETTV Movie,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/ettvmovie/playlist.m3u8
阿里郎 Arirang,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/arirang_twn/playlist.m3u8
博斯运动 1,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/bosisport1_twn/playlist.m3u8
博斯运动 2,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/bosisport2_twn/playlist.m3u8
博斯高球2 HD,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/bosigolf2_twn/playlist.m3u8
博斯网球 HD,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/bositennis_twn/playlist.m3u8
东森洋片,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/ettvwestern/playlist.m3u8
龙华洋片,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/lunghuawestern_twn/playlist.m3u8
博斯无限,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/bosiunlimited_twn/playlist.m3u8
MTV Live,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/mtvhd_twn/playlist.m3u8
龙详时代,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/lungxiangtime_twn/playlist.m3u8/playlist.m3u8
EYETV 旅游,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/eyetvtravel_twn/playlist.m3u8
靖天卡通台,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/jingtiancartoon_twn/playlist.m3u8
EYETV 戏剧,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/eyetvxiju_twn/playlist.m3u8
卫视中文台,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/weishichinese_twn/playlist.m3u8
东森幼幼 Yoyo TV,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/yoyo_twn/playlist.m3u8
卫视电影台,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/weishimovie_twn/playlist.m3u8
美亚电影,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/meiyamovie_twn/playlist.m3u8
爱尔达影剧台,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/eltayingju_twn/playlist.m3u8
爱尔达综合台,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/eltazonghe_twn/playlist.m3u8
星卫电影,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/xingwei_movie/playlist.m3u8
爱尔达影剧,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/eltayingju_twn/playlist.m3u8
爱尔达体育2台,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/eltasport2_twn/playlist.m3u8
爱尔达体育3台,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/eltasport3_twn/playlist.m3u8
AFC 亚洲旅游台,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/asiatravel_twn/playlist.m3u8
大爱2台,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/catchplay_twn/playlist.m3u8
东森电影,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/ettvmovie/playlist.m3u8
东森洋片,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/ettvwestern/playlist.m3u8
龙华洋片,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/lunghuawestern_twn/playlist.m3u8
龙详时代,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/lungxiangtime_twn/playlist.m3u8/playlist.m3u8
Animax,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/Animax/playlist.m3u8
Movies Now HD,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/moviesnow_raj/playlist.m3u8
Star Movies HD,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/starmovies_raj/playlist.m3u8
卫视中文台,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/weishichinese_twn/playlist.m3u8
HBO Family,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/Hbofamily/playlist.m3u8
卫视电影台,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/weishimovie_twn/playlist.m3u8
HBO HD,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/Hbo/playlist.m3u8
Hits,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/Hits/playlist.m3u8
Warner TV,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/WarnerTV/playlist.m3u8
美亚电影,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/meiyamovie_twn/playlist.m3u8
星卫电影,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/xingwei_movie/playlist.m3u8
HBO Signature,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/Hbosignature/playlist.m3u8
HBO Hits,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/Hbohits/playlist.m3u8
亚洲美食,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/afc_twn/playlist.m3u8
美食星球,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/foodplanet_twn/playlist.m3u8
亚洲旅游 TLC Asia,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/tlc_twn/playlist.m3u8
亚洲旅游台,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/asiatravel_twn/playlist.m3u8
靖天卡通台,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/jingtiancartoon_twn/playlist.m3u8
东森幼幼 Yoyo TV,http://148.135.34.95/mn.php?playurl=http://www.pelotas.org:8278/yoyo_twn/playlist.m3u8

TVBS新聞,http://122.117.71.103:8543/http/61.222.53.250:8081/hls/75/817/ch59.m3u8
年代新聞,http://122.117.71.103:8538/http/61.222.53.250:8081/hls/67/809/ch27.m3u8
三立新聞HD,http://122.117.71.103:8542/http/61.222.53.250:8081/hls/65/807/ch18.m3u8

📡甘肃线路👉联通,#genre#
甘肃卫视高清,rtsp://60.13.39.18/PLTV/88888910/224/3221225489/10000100000000060000000000102570_0.smil
甘肃文化影视高清,rtsp://60.13.39.18/PLTV/88888910/224/3221225490/10000100000000060000000000102571_0.smil
甘肃经济高清,rtsp://60.13.39.18/PLTV/88888910/224/3221225493/10000100000000060000000000102578_0.smil
甘肃公共应急高清,rtsp://60.13.39.18/PLTV/88888910/224/3221225491/10000100000000060000000000102575_0.smil
甘肃都市高清,rtsp://60.13.39.18/PLTV/88888910/224/3221225492/10000100000000060000000000102577_0.smil
甘肃少儿高清,rtsp://60.13.39.18/PLTV/88888910/224/3221225494/10000100000000060000000000102582_0.smil
甘肃卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225480/10000100000000060000000000102557_0.smil
甘肃文化影视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225482/10000100000000060000000000102559_0.smil
甘肃经济标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225481/10000100000000060000000000102558_0.smil
甘肃公共应急标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225483/10000100000000060000000000102560_0.smil
甘肃都市标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225484/10000100000000060000000000102561_0.smil
甘肃少儿标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225485/10000100000000060000000000102562_0.smil
品质生活标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225487/10000100000000060000000000102567_0.smil
陇尚生活标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225486/10000100000000060000000000102566_0.smil
移动电视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225488/10000100000000060000000000102569_0.smil
证券服务标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225532/10000100000000060000000000107312_0.smil
东方卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225533/10000100000000060000000000107313_0.smil
江苏卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225534/10000100000000060000000000107314_0.smil
浙江卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225535/10000100000000060000000000107315_0.smil
安徽卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225536/10000100000000060000000000107316_0.smil
山东卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225537/10000100000000060000000000107317_0.smil
山西卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225538/10000100000000060000000000107318_0.smil
湖南卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225539/10000100000000060000000000107319_0.smil
湖北卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225540/10000100000000060000000000107320_0.smil
江西卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225541/10000100000000060000000000107321_0.smil
重庆卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225542/10000100000000060000000000107322_0.smil
四川卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225543/10000100000000060000000000107323_0.smil
陕西卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225544/10000100000000060000000000107324_0.smil
河南卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225545/10000100000000060000000000107325_0.smil
天津卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225546/10000100000000060000000000107326_0.smil
辽宁卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225547/10000100000000060000000000107327_0.smil
吉林卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225548/10000100000000060000000000107328_0.smil
黑龙江卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225549/10000100000000060000000000107329_0.smil
东南卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225550/10000100000000060000000000107330_0.smil
广东卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225551/10000100000000060000000000107331_0.smil
广西卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225552/10000100000000060000000000107332_0.smil
河北卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225553/10000100000000060000000000107333_0.smil
云南卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225554/10000100000000060000000000107334_0.smil
贵州卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225555/10000100000000060000000000107335_0.smil
海南卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225556/10000100000000060000000000107336_0.smil
北京卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225557/10000100000000060000000000107337_0.smil
深圳卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225558/10000100000000060000000000107338_0.smil
青海卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225559/10000100000000060000000000107339_0.smil
西藏卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225560/10000100000000060000000000107340_0.smil
内蒙古卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225561/10000100000000060000000000107341_0.smil
新疆卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225562/10000100000000060000000000107342_0.smil
宁夏卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225563/10000100000000060000000000107343_0.smil
金鹰卡通标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225564/10000100000000060000000000107344_0.smil
卡酷少儿标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225565/10000100000000060000000000107345_0.smil
纪实人文HD,rtsp://60.13.39.18/PLTV/88888910/224/3221225523/10000100000000060000000000107303_0.smil
CCTV-1标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225495/10000100000000060000000000107275_0.smil
CCTV-2标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225496/10000100000000060000000000107276_0.smil
CCTV-4标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225497/10000100000000060000000000107277_0.smil
CCTV-7标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225498/10000100000000060000000000107278_0.smil
CCTV-9标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225499/10000100000000060000000000107279_0.smil
CCTV-10标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225500/10000100000000060000000000107280_0.smil
CCTV-11标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225501/10000100000000060000000000107281_0.smil
CCTV-12标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225502/10000100000000060000000000107282_0.smil
CCTV-13标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225503/10000100000000060000000000107283_0.smil
CCTV-14标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225504/10000100000000060000000000107284_0.smil
CCTV-15标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225505/10000100000000060000000000107285_0.smil
东方卫视高清,rtsp://60.13.39.18/PLTV/88888910/224/3221225531/10000100000000060000000000107311_0.smil
江苏卫视高清,rtsp://60.13.39.18/PLTV/88888910/224/3221225569/10000100000000060000000000107349_0.smil
浙江卫视高清,rtsp://60.13.39.18/PLTV/88888910/224/3221225530/10000100000000060000000000107310_0.smil
安徽卫视高清,rtsp://60.13.39.18/PLTV/88888910/224/3221225524/10000100000000060000000000107304_0.smil
山东卫视高清,rtsp://60.13.39.18/PLTV/88888910/224/3221225526/10000100000000060000000000107306_0.smil
湖南卫视高清,rtsp://60.13.39.18/PLTV/88888910/224/3221225574/10000100000000060000000000107354_0.smil
湖北卫视高清,rtsp://60.13.39.18/PLTV/88888910/224/3221225528/10000100000000060000000000107308_0.smil
天津卫视高清,rtsp://60.13.39.18/PLTV/88888910/224/3221225529/10000100000000060000000000107309_0.smil
辽宁卫视高清,rtsp://60.13.39.18/PLTV/88888910/224/3221225525/10000100000000060000000000107305_0.smil
黑龙江卫视高清,rtsp://60.13.39.18/PLTV/88888910/224/3221225573/10000100000000060000000000107353_0.smil
广东卫视高清,rtsp://60.13.39.18/PLTV/88888910/224/3221225527/10000100000000060000000000107307_0.smil
北京卫视高清,rtsp://60.13.39.18/PLTV/88888910/224/3221225576/10000100000000060000000000107356_0.smil
深圳卫视高清,rtsp://60.13.39.18/PLTV/88888910/224/3221225571/10000100000000060000000000107351_0.smil
中国教育-1标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225566/10000100000000060000000000107346_0.smil
CGTN标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225506/10000100000000060000000000107286_0.smil
CETV4,rtsp://60.13.39.18/PLTV/88888910/224/3221225594/10000100000000060000000000270887_0.smil
重庆卫视高清,rtsp://60.13.39.18/PLTV/88888910/224/3221225856/376468527.smil
河北卫视高清,rtsp://60.13.39.18/PLTV/88888910/224/3221225846/376430610.smil
贵州卫视高清,rtsp://60.13.39.18/PLTV/88888910/224/3221225854/376430616.smil
东南卫视高清,rtsp://60.13.39.18/PLTV/88888910/224/3221225853/376430608.smil
安多卫视标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225872/376957310.smil
兰州新闻综合高清,rtsp://60.13.39.18/PLTV/88888910/224/3221225836/375578711.smil
兰州文旅频道高清,rtsp://60.13.39.18/PLTV/88888910/224/3221225823/375578759.smil
武威新闻综合,rstp://124.152.143.102/PLTV/88888910/224/3221225585/10000100000000060000000000178305_0.smil
武威凉州,rtsp://124.152.143.102/PLTV/88888910/224/3221225583/10000100000000060000000000178049_0.smil
肃州电视台,rtsp://60.13.39.18/PLTV/88888910/224/3221225818/373186605.smil
金塔电视台,rtsp://60.13.39.18/PLTV/88888910/224/3221225826/375578764.smil
甘南藏语频道,rtsp://60.13.39.18/PLTV/88888910/224/3221225827/374456774.smil
甘南汉语频道,rtsp://60.13.39.18/PLTV/88888910/224/3221225819/374381817.smil
康乐电视台,rtsp://60.13.39.18/PLTV/88888910/224/3221225828/375578482.smil
和政电视台,rtsp://60.13.39.18/PLTV/88888910/224/3221225829/375939366.smil
嘉峪关综合,rtsp://60.13.39.18/PLTV/88888910/224/3221225607/10000100000000060000000000789667_0.smil
嘉峪关公共,rtsp://60.13.39.18/PLTV/88888910/224/3221225606/10000100000000060000000000789666_0.smil
天水综合频道,rtsp://60.13.39.18/PLTV/88888910/224/3221225595/10000100000000060000000000286111_0.smil
天水公共频道,rtsp://60.13.39.18/PLTV/88888910/224/3221225596/10000100000000060000000000286112_0.smil
玉门电视台,rtsp://60.13.39.18/PLTV/88888910/224/3221225863/376559685.smil
天水综合,rtsp://60.13.39.18/PLTV/88888910/224/3221225866/376769060.smil
天水文旅,rtsp://60.13.39.18/PLTV/88888910/224/3221225869/376769059.smil
陇尚生活高清,rtsp://60.13.39.18/PLTV/88888910/224/3221225597/10000100000000060000000000286113_0.smil
热播剧场标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225522/10000100000000060000000000107302_0.smil
IPTV谍战剧场标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225520/10000100000000060000000000107300_0.smil
IPTV野外标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225519/10000100000000060000000000107299_0.smil
IPTV法治标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225518/10000100000000060000000000107298_0.smil
IPTV相声小品标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225517/10000100000000060000000000107297_0.smil
解密标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225516/10000100000000060000000000107296_0.smil
军事标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225515/10000100000000060000000000107295_0.smil
武侠剧场标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225514/10000100000000060000000000107294_0.smil
喜剧影院标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225513/10000100000000060000000000107293_0.smil
动作影院标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225512/10000100000000060000000000107292_0.smil
家庭影院标清,rtsp://60.13.39.18/PLTV/88888910/224/3221225511/10000100000000060000000000107291_0.smil
爱体育,rtsp://60.13.39.18/PLTV/88888910/224/3221225508/10000100000000060000000000107288_0.smil
爱电影,rtsp://60.13.39.18/PLTV/88888910/224/3221225509/10000100000000060000000000107289_0.smil
爱大剧,rtsp://60.13.39.18/PLTV/88888910/224/3221225510/10000100000000060000000000107290_0.smil
爱综艺,rtsp://60.13.39.18/PLTV/88888910/224/3221225507/10000100000000060000000000107287_0.smil
直播珠峰,rtsp://60.13.39.18/PLTV/88888910/224/3221225590/10000100000000060000000000268750_0.smil

📡湖南频道👉移动,#genre#
1,http://120.228.210.92:808/hls/1/index.m3u8
2,http://120.228.210.92:808/hls/2/index.m3u8
3,http://120.228.210.92:808/hls/3/index.m3u8
4,http://120.228.210.92:808/hls/4/index.m3u8
5,http://120.228.210.92:808/hls/5/index.m3u8
6,http://120.228.210.92:808/hls/6/index.m3u8
7,http://120.228.210.92:808/hls/7/index.m3u8
8,http://120.228.210.92:808/hls/8/index.m3u8
9,http://120.228.210.92:808/hls/9/index.m3u8
10,http://120.228.210.92:808/hls/10/index.m3u8
11,http://120.228.210.92:808/hls/11/index.m3u8
12,http://120.228.210.92:808/hls/12/index.m3u8
13,http://120.228.210.92:808/hls/13/index.m3u8
14,http://120.228.210.92:808/hls/14/index.m3u8
15,http://120.228.210.92:808/hls/15/index.m3u8
16,http://120.228.210.92:808/hls/16/index.m3u8
17,http://120.228.210.92:808/hls/17/index.m3u8
18,http://120.228.210.92:808/hls/18/index.m3u8
19,http://120.228.210.92:808/hls/19/index.m3u8
20,http://120.228.210.92:808/hls/20/index.m3u8
21,http://120.228.210.92:808/hls/21/index.m3u8
22,http://120.228.210.92:808/hls/22/index.m3u8
23,http://120.228.210.92:808/hls/23/index.m3u8
24,http://120.228.210.92:808/hls/24/index.m3u8
25,http://120.228.210.92:808/hls/25/index.m3u8
26,http://120.228.210.92:808/hls/26/index.m3u8
27,http://120.228.210.92:808/hls/27/index.m3u8
28,http://120.228.210.92:808/hls/28/index.m3u8
29,http://120.228.210.92:808/hls/29/index.m3u8
31,http://120.228.210.92:808/hls/31/index.m3u8
32,http://120.228.210.92:808/hls/32/index.m3u8
33,http://120.228.210.92:808/hls/33/index.m3u8
35,http://120.228.210.92:808/hls/35/index.m3u8
36,http://120.228.210.92:808/hls/36/index.m3u8
37,http://120.228.210.92:808/hls/37/index.m3u8
38,http://120.228.210.92:808/hls/38/index.m3u8
39,http://120.228.210.92:808/hls/39/index.m3u8
40,http://120.228.210.92:808/hls/40/index.m3u8
41,http://120.228.210.92:808/hls/41/index.m3u8
42,http://120.228.210.92:808/hls/42/index.m3u8
43,http://120.228.210.92:808/hls/43/index.m3u8
44,http://120.228.210.92:808/hls/44/index.m3u8
45,http://120.228.210.92:808/hls/45/index.m3u8
46,http://120.228.210.92:808/hls/46/index.m3u8
47,http://120.228.210.92:808/hls/47/index.m3u8
48,http://120.228.210.92:808/hls/48/index.m3u8
49,http://120.228.210.92:808/hls/49/index.m3u8
50,http://120.228.210.92:808/hls/50/index.m3u8

📡广东频道👉电信,#genre#
广州新闻,http://dns.yiandrive.com:15907/gztv/xinwen
广东珠江,http://cdn2.163189.xyz/live/gdzj/stream.m3u8
广州综合,http://dns.yiandrive.com:15907/gztv/zhonghe
广州法治,http://dns.yiandrive.com:15907/gztv/fazhi
广州影视,http://dns.yiandrive.com:15907/gztv/yingshi
广州都市,http://dns.yiandrive.com:15907/gztv/shenghuo
广东体育,http://cdn2.163189.xyz/live/gdty/stream.m3u8

广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=9e5008d4b91944fa76a957a93ae54870&txTime=1903e5f1cfd
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=ec79a0d817981989c161f548c48c2954&txTime=1903e79e680
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=4c09e8c2d093bcb692e036ae54ff87c7&txTime=1903e37cd8a
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=9be68e7c35579d02d11f6968531343ea&txTime=1903ea2dd6a
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=040cda8ae37088f2b96bea7b68bd0eb5&txTime=1903e5b8abe
广州南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de
东莞综合,https://stream.sun0769.com/dgrtv1/mp4tv1_1500/index.m3u8
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
梅州综合,http://pili-live-hls.xianchangliving.gdmztv.com:80/meizhou-xianchangliving/mztv1.m3u8
客家生活,http://pili-live-hls.xianchangliving.gdmztv.com:80/meizhou-xianchangliving/mztv2.m3u8
云浮综合,https://livestream.oeeee.com/slive/17806.m3u8
云浮文旅,https://livestream.oeeee.com/slive/17807.m3u8
韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
番禺新闻,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv


📡四川频道👉电信,#genre#
乐至综合,http://175.155.106.72:89/live1/live1.m3u8$订阅源
乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd$订阅源
利州综合,http://tvfile.lzgbdst.com:80/nmip-media/channellive/channel106876/playlist.m3u8$订阅源
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8$订阅源
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd$订阅源
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8$订阅源
夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8$订阅源
夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8?zsicd$订阅源
小金综合,http://xjlive.xjxrmt.cn:8091/live/xwpd.m3u8$订阅源
岳池新闻综合,http://liveyc.cmc.yuechirmt.cn:80/live/yctv.m3u8?auth_key=1714112398-0-0-d9a6bd74623c01c1c2f9576fe51e8b7b$订阅源
广元公共,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8$订阅源
广元综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8$订阅源
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd$订阅源
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8$订阅源
广安公共,http://live1.gatv.com.cn:85/live/GGPD.m3u8$订阅源
康巴卫视,http://61.157.139.15:9901/tsfile/live/2415_1.m3u8$订阅源
康巴卫视,http://61.157.139.15:9901/tsfile/live/2415_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
康巴卫视,http://139.196.151.191:7008/rtp/239.45.1.251:5140$组播源
康巴卫视,http://60.255.240.247:8090/live/kbwsH264_2000.m3u8$订阅源
康巴卫视,http://218.89.240.144:59901/tsfile/live/1010_1.m3u8$订阅源
旺苍新闻综合,http://channel.wcrmt.cn:80/nmip-media/channellive/channel105268/playlist.m3u8$订阅源
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8$订阅源
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd$订阅源
汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8$订阅源
