
国际,#genre#
八大第一,http://198.16.100.90:8278/badafirst/playlist.m3u8?tid=MD2D8073200480732004&ct=19254&tsum=5cb051b366ad3740cebcc06a987d749e
八大第一,http://50.7.234.10:8278/badafirst/playlist.m3u8?tid=MBDB5904995459049954&ct=19193&tsum=ab627e00a84b423b5747a65289eec076
八大第一,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5517&tk=e640d0a1bf70
八大综合,http://61.221.215.25:8800/hls/56/index.m3u8
八大综合,http://122.117.71.103:8519/八大综合.m3u8
八大综合,https://pixman.mytvsuper.com.mp/Smart.php?id=badazhonghe
八大综合,http://eu.huohuoaa.tech:1025/Smart.php?id=badazhonghe
八大综合,p3p://108.181.32.169:38254/642520b0000c3261ea61346800d61673
八大综合,http://198.16.100.90:8278/badazhonghe/playlist.m3u8?tid=mfb8d64b6276514171054&ct=17874&tsum=a87466c997089ea7dce98cd17301667d
八大综合,http://198.16.100.90:8278/badazhonghe/playlist.m3u8?tid=MC7C4692263546922635&ct=19225&tsum=ffdc7a6397b511103e0df0b92e678790
八大综合,https://stream1.freetv.fun/ba-da-zong-he-2.m3u8
八大综合,https://stream1.freetv.fun/ba-da-zong-he-1.m3u8
八大综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5288&tk=e640d0a1bf70
八大精彩,p3p://108.181.32.169:38254/65435f63000ba94069331ccd6399041b
八大精彩,https://stream1.freetv.fun/ba-da-jing-cai-3.ctv
八大精彩,https://stream1.freetv.fun/ba-da-jing-cai-1.ctv
八大综艺,https://tv.iill.top/litv/4gtv-4gtv039
三立新闻iNEWS,http://aktv-stream.m16tv.cfd/stream/taiwan/inews/AKTV.m3u8
三立新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8543/.m3u8
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-3.m3u8
三立新闻,https://tv.iill.top/4gtv/229
三立新闻,http://122.117.71.103:8542/三立新闻.m3u8
三立新闻,p3p://108.181.32.169:38254/64251e23000bcd04ea573d7c0f0a002e
三立新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8
三立新闻,https://cdn.iptv8k.top/dl/jrys.php?id=273&time=20240926215313&ip=111.229.253.40
三立新闻,http://122.117.71.103:8542/http/61.222.53.250:8081/hls/75/817/ch59.m3u8
三立新闻,http://zb.xmzb.xyz/123.php?id=⚽马上oppppp一三立INEW
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-1.ctv
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-4.m3u8
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-6.m3u8
三立新闻,http://aktv.top/AKTV/live/aktv/null-14/AKTV.m3u8
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-5.ctv
三立新闻,https://epg.pw/stream/6b49e3faa38adda85abab446f032dc1e686baa0760a9cfa66e2df8fd6fe3b445.m3u8
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-6.ctv
三立新闻,http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.345888.xyz.cdn.cloudflare.net/gt/aktv.php?variable=null-14
三立台湾,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8521/.m3u8
三立台湾,p3p://108.181.32.169:38254/64251e5e0003388bea5821c268061bfb
三立台湾,http://50.7.234.10:8278/sanlitaiwan/playlist.m3u8?tid=MD3D6272113862721138&ct=19344&tsum=67db4abe16d57b8ac1ca573eab42c5e4
三立台湾,https://cdn.iptv8k.top/dl/jrys.php?id=269&time=20240926215313&ip=111.229.253.40
三立台湾,https://haoyunlai.serv00.net/Smartv-1.php?id=sanlitaiwan
三立台湾,http://zb.xmzb.xyz/123.php?id=⚽马上oppppp一三立台湾
三立台湾,https://stream1.freetv.fun/san-li-tai-wan-6.ctv
三立台湾,https://stream1.freetv.fun/san-li-tai-wan-5.m3u8
三立台湾,https://sanlihalive1-a.akamaihd.net/5ffd3a166f7241d9b489b7d7241db96f/ap-northeast-1/4338955585001/profile_0/chunklist.m3u8?hdnea=st=1664678506~exp=9007200919419497~acl=/5ffd3a166f7241d9b489b7d7241db96f/*/profile_0/chunklist.m3u8*~hmac=cfd432e7da8eece68fe4a4da3a3bc08ab1bbc50b147a84c95ae3d4a569e932b1
三立都会,http://122.117.71.103:8521/三立闽南.m3u8
三立都会,https://pixman.mytvsuper.com.mp/Smart.php?id=sanlidouhui
三立都会,http://eu.huohuoaa.tech:1025/Smart.php?id=sanlidouhui
三立都会,p3p://108.181.32.169:38254/64251e7300064780ea587492773a63cc
三立都会,http://50.7.234.10:8278/sanlidouhui_twn/playlist.m3u8?tid=md028b33ea0f7&ct=19361&tsum=1930e4b2cfbbd2f9f821af1c41e8d18d
三立都会,http://live4play.uk/livehttpplay?channel_id=20100
三立都会,http://50.7.238.114:8278/sanlidouhui_twn/playlist.m3u8?tid=md028b33ea0f7&ct=19361&tsum=1930e4b2cfbbd2f9f821af1c41e8d18d
三立都会,https://sanlihalive1-a.akamaihd.net/4c3bb0ccad574d0e9b507c2dcd2dfabc/ap-northeast-1/4338955585001/profile_0/chunklist.m3u8?hdnea=st=1664678487~exp=9007200919419478~acl=/4c3bb0ccad574d0e9b507c2dcd2dfabc/*/profile_0/chunklist.m3u8*~hmac=1a3986bd8fb660eacbcc9954c67fb674fa810779ddc2fab5fa77188868ca3686
三立综合,http://aktv.top/AKTV/live/aktv/null-13/AKTV.m3u8
三立综合,https://tv.iill.top/4gtv/169
三立综合,https://pixman.mytvsuper.com.mp/Smart.php?id=sanlizhonghe
三立综合,http://eu.huohuoaa.tech:1025/Smart.php?id=sanlizhonghe
三立综合,p3p://108.181.32.169:38254/64251e49000e34e7ea57d28a25014df2
三立综合,https://aktv.top/AKTV/live/aktv/null13/AKTV.m3u8
三立综合,http://live4play.uk/livehttpplay?channel_id=12038
三立综合,http://aktv_stream1.m16tv.cfd/stream/taiwan/null-6/AKTV.m3u8
三立综合,http://aktv_stream1.m16tv.cfd/stream/aktv/null-13/AKTV.m3u8
台视新闻,http://aktv-stream.m16tv.cfd/stream/taiwan/null-15/AKTV.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/playlist.m3u8
台视新闻,https://live.wcetv.com/hls/master-ttvnews.m3u8
台视新闻,http://222.128.55.152:9080/live/ts.m3u8
台视新闻,https://tv.iill.top/litv/4gtv-4gtv051
台视新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=ttvnews_twn
台视新闻,http://eu.huohuoaa.tech:1025/Smart.php?id=ttvnews_twn
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-1.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-10.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-11.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-12.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-13.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-14.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-15.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-16.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-17.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-18.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-2.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-20.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-22.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-4.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-5.m3u8
台视新闻,http://aktv_stream1.m16tv.cfd/stream/taiwan/null-15/AKTV.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
台视新闻,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-6.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-9.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-7.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-3.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-19.m3u8
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-8.m3u8
大爱电视,https://tv.iill.top/4gtv/209
大爱电视,p3p://108.181.32.169:38254/6425225a0002859cea67b1ff6aaf6db6
中国环球电视,http://live.cgtn.com/500/prog_index.m3u8
中天新闻,http://aktv-stream.m16tv.cfd/stream/aktv/null-6/AKTV.m3u8
中天新闻,http://aktv_stream1.m16tv.cfd/stream/aktv/null-6/AKTV.m3u8
中天新闻,https://haoyunlai.serv00.net/Smartv-1.php?id=ctinews
中天新闻,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8
中天新闻,http://cdn.iptv8k.top/dl/jspd.php?id=1
中天新闻,http://222.128.55.152:9080/live/fc.m3u8
中天新闻,http://122.117.71.103:8540/http/220.130.87.218:8081/hls/78/80/ch063max.m3u8
中天新闻,https://stream1.freetv.fun/zhong-tian-xin-wen-4.m3u8
中天新闻,https://tv.iill.top/litv/4gtv-4gtv009
中天新闻,http://122.117.71.103:8540/中天新闻.m3u8
中天新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=ctinews
中天新闻,http://eu.huohuoaa.tech:1025/Smart.php?id=ctinews
中天新闻,p3p://108.181.32.169:38254/675ec8cf000def51a43a021f0e7931f9
中天新闻,https://aktv.top/AKTV/live/aktv/null8/AKTV.m3u8
中天新闻,http://ali.hlspull.yximgs.com/live/_______CTI__HD.flv
中天新闻,https://stream1.freetv.fun/zhong-tian-xin-wen-7.m3u8
中天新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV28.m3u8
中天新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6963&tk=e503191f8e20
中天新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4672&tk=e640d0a1bf70
中天新闻,https://stream1.freetv.fun/zhong-tian-xin-wen-2.m3u8
中天新闻,https://stream1.freetv.fun/zhong-tian-xin-wen-3.m3u8
中天新闻,https://stream1.freetv.fun/0efa038ef8b00da22a46c019893c5170b1b49731e8b26ede0655c7f76e5dbfa7.m3u8
中天新闻,https://stream1.freetv.fun/zhong-tian-xin-wen-5.m3u8
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
中天娱乐,http://122.117.71.103:8526/中天娱乐.m3u8
中天娱乐,https://pixman.mytvsuper.com.mp/Smart.php?id=ctient
中天娱乐,http://eu.huohuoaa.tech:1025/Smart.php?id=ctient
中天娱乐,p3p://108.181.32.169:38254/642525670005ee2bea739da573c134b4
中天娱乐,http://50.7.234.10:8278/ctient/playlist.m3u8?tid=MC9C7081133170811331&ct=19249&tsum=8b08b54208f3ee30e12f419d587f46ac
中天娱乐,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1972&tk=e640d0a1bf70
中天综合,http://122.117.71.103:8525/中天综合.m3u8
中天综合,https://pixman.mytvsuper.com.mp/Smart.php?id=ctizhonghe
中天综合,http://eu.huohuoaa.tech:1025/Smart.php?id=ctizhonghe
中天综合,p3p://108.181.32.169:38254/642d0188000d7c49092747f97ffc7c72
中天综合,http://198.16.100.90:8278/ctizhonghe/playlist.m3u8?tid=MB6B3888954738889547&ct=19254&tsum=d0cb922e44e8a16bea598530697c581e
中天亚洲,http://aktv.top/AKTV/live/aktv/null-12/AKTV.m3u8
中天亚洲,https://tv.iill.top/litv/4gtv-4gtv109
中天亚洲,https://pixman.mytvsuper.com.mp/Smart.php?id=ctiasia_twn
中天亚洲,http://eu.huohuoaa.tech:1025/Smart.php?id=ctiasia_twn
中天亚洲,p3p://108.181.32.169:38254/64254f7e000dfed1eb1809855c5735ce
中天亚洲,https://aktv.top/AKTV/live/aktv/null12/AKTV.m3u8
中天亚洲,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8643&tk=e503191f8e20
中天亚洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571212&extension=ts&play_token=yaoffzUbUJ
中天亚洲,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3884&tk=e640d0a1bf70
中天亚洲,http://aktv_stream1.m16tv.cfd/stream/aktv/null-12/AKTV.m3u8
中视新闻,http://aktv-stream.m16tv.cfd/stream/taiwan/null-13/AKTV.m3u8
中视新闻,http://aktv_stream1.m16tv.cfd/stream/taiwan/null-13/AKTV.m3u8
中视新闻,https://tv.iill.top/litv/4gtv-4gtv074
中视新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=zhongshinews_twn
中视新闻,http://eu.huohuoaa.tech:1025/Smart.php?id=zhongshinews_twn
中视新闻,p3p://108.181.32.169:38254/642d016e000643ab0926e0907da252ca
中视新闻,https://stream1.freetv.fun/zhong-shi-xin-wen-8.m3u8
中视新闻,https://stream1.freetv.fun/zhong-shi-xin-wen-3.m3u8
中视新闻,https://stream1.freetv.fun/zhong-shi-xin-wen-4.m3u8
中视新闻,https://stream1.freetv.fun/zhong-shi-xin-wen-6.m3u8
中视菁采,https://tv.iill.top/litv/4gtv-4gtv064
中视经典,https://tv.iill.top/litv/4gtv-4gtv080
中视经典,https://pixman.mytvsuper.com.mp/Smart.php?id=zhongshi_twn
中视经典,http://eu.huohuoaa.tech:1025/Smart.php?id=zhongshi_twn
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklistw70581102.m3u8
非凡新闻,https://tv.iill.top/litv/4gtv-4gtv010
非凡新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=feifannews_twn
非凡新闻,http://eu.huohuoaa.tech:1025/Smart.php?id=feifannews_twn
非凡新闻,p3p://108.181.32.169:38254/64258e8600060f7eec0e3ebd6c49020e
非凡新闻,rtmp://f13h.mine.nu/sat/tv581
民视,http://37.27.111.214:8080/live/6/hls.m3u8
民视,https://tv.iill.top/litv/4gtv-4gtv002
民视,rtmp://220.130.201.73/sat/tv051
民视,http://aktv_stream1.m16tv.cfd/stream/taiwan/null-2/AKTV.m3u8
民视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6207&tk=e640d0a1bf70
民视,https://stream1.freetv.fun/min-shi-1.m3u8
民视影剧,https://tv.iill.top/litv/litv-ftv09
民视影剧,p3p://108.181.32.169:38254/6425257c000bd861ea73f1315c0e6e14
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/playlist.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
民视新闻,http://aktv_stream1.m16tv.cfd/stream/taiwan/null-12/AKTV.m3u8
民视新闻,https://tv.iill.top/litv/litv-ftv13
民视新闻,http://122.117.71.103:8535/民视新闻.m3u8
民视新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=ftvnew_taiwan
民视新闻,http://eu.huohuoaa.tech:1025/Smart.php?id=ftvnew_taiwan
民视新闻,p3p://108.181.32.169:38254/64c859e10007934267f487ac0fa618e0
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
民视新闻,http://live4play.uk/livehttpplay?channel_id=20097
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-18.m3u8
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-14.m3u8
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-10.m3u8
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-11.m3u8
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-12.ctv
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-15.m3u8
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-4.m3u8
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-6.m3u8
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-7.m3u8
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-8.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-1.m3u8
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-2.m3u8
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-17.ctv
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-17.m3u8
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-5.m3u8
民视台湾,https://tv.iill.top/litv/4gtv-4gtv001
民视台湾,https://pixman.mytvsuper.com.mp/Smart.php?id=ftvtaiwan_twn
民视台湾,http://eu.huohuoaa.tech:1025/Smart.php?id=ftvtaiwan_twn
民视台湾,http://50.7.238.114:8278/ftvtaiwan_twn/playlist.m3u8?tid=MDFD8196635981966359&ct=19226&tsum=b82639ac8b4590b4206effe348e2f9c2
民视台湾,http://aktv_stream1.m16tv.cfd/stream/taiwan/null-1/AKTV.m3u8
民视台湾,https://stream1.freetv.fun/min-shi-tai-wan-6.m3u8
民视台湾,https://stream1.freetv.fun/min-shi-tai-wan-6.ctv
民视第一,http://aktv_stream1.m16tv.cfd/stream/taiwan/null/AKTV.m3u8
民视第一,https://tv.iill.top/litv/4gtv-4gtv003
民视第一,https://pixman.mytvsuper.com.mp/Smart.php?id=lunghuajingdian_twn
民视第一,http://eu.huohuoaa.tech:1025/Smart.php?id=lunghuajingdian_twn
民视第一,p3p://108.181.32.169:38254/642520e900023cc4ea621083588c7092
民视第一,https://stream1.freetv.fun/min-shi-di-yi-1.m3u8
民视第一,https://stream1.freetv.fun/min-shi-di-yi-2.ctv
民视旅游,https://tv.iill.top/litv/litv-ftv07
民视综艺,http://aktv_stream1.m16tv.cfd/stream/taiwan/null-16/AKTV.m3u8
民视综艺,https://tv.iill.top/litv/4gtv-4gtv004
民视综艺,p3p://108.181.32.169:38254/642d012300040bf70925bb06321b0b87
有线新闻,https://haoyunlai.serv00.net/Smartv-1.php?id=hoycaijing_twn
有线新闻,http://61.10.2.140/live_freedirect/freehd209_h.live/playlist.m3u8
有线新闻,http://61.10.2.141/live_freedirect/hd110_h.live/playlist.m3u8
有线新闻,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u8
有线新闻,http://61.10.2.141:80/live_freedirect/freehd209_h.live/chunklist.m3u8
有线新闻,http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/chunklist_w1949275579.m3u8
有线新闻,http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/playlist.m3u8
有线新闻,http://beishan008.asuscomm.com:8891/bysid/78.m3u8
有线新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=hoycaijing_twn
有线新闻,http://eu.huohuoaa.tech:1025/Smart.php?id=hoycaijing_twn
有线新闻,p3p://108.181.32.169:38254/679f6990000efb87a0ac78c40d196e01
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-1.ctv
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-10.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-11.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-14.ctv
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-15.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-16.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-17.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-18.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-20.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-3.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-4.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-9.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-12.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-13.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-5.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-6.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-7.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-8.m3u8
有线新闻,http://aktv.top/AKTV/live/aktv/hoy78/AKTV.m3u8
有线新闻,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
有线新闻,http://61.10.2.146/live_freedirect/freehd209_h.live/playlist.m3u8
有线新闻,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-19.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-1.m3u8
有线新闻,https://stream1.freetv.fun/you-xian-xin-wen-2.m3u8
寰宇新闻,http://aktv-stream.m16tv.cfd/stream/aktv/null-7/AKTV.m3u8
寰宇新闻,http://aktv_stream1.m16tv.cfd/stream/aktv/null-7/AKTV.m3u8
寰宇新闻,http://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8
寰宇新闻,http://222.128.55.152:9080/live/hy.m3u8
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-4.m3u8
寰宇新闻,http://aktv_stream1.m16tv.cfd/stream/taiwan/null-14/AKTV.m3u8
寰宇新闻,https://tv.iill.top/litv/litv-longturn14
寰宇新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=huanyuxinwen_twn
寰宇新闻,http://eu.huohuoaa.tech:1025/Smart.php?id=huanyuxinwen_twn
寰宇新闻,p3p://108.181.32.169:38254/64295eb60008744efaf37ae07d17520b
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-2.m3u8
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-7.m3u8
寰宇新闻,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-6.m3u8
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-5.m3u8
寰宇新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3002&tk=e503191f8e20
寰宇新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9595&tk=e640d0a1bf70
寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-1.m3u8
寰宇新闻,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV02.m3u8
澳亚卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.12:11111
澳亚卫视,https://stream1.freetv.fun/ao-ya-wei-shi-1.ctv
澳亚卫视,http://1b6467f415.iok.la:9931/tsfile/live/1120_1.m3u8
澳亚卫视,http://119.32.12.17:2901/udp/224.1.100.12:11111
澳亚卫视,http://live.mastvnet.com:800/4rlff1m/live.m3u8
澳亚卫视,http://live.mastvnet.com:800/4rlff1m/1024/live.m3u8
澳亚卫视,http://live.mastvnet.com:800/4rlff1m/a/live.m3u8
澳亚卫视,http://119.32.12.32:2901/udp/224.1.100.12:11111
澳门莲花,http://php.jdshipin.com:8880/amlh.php
澳门莲花,https://tv.iill.top/mo/lhws
澳门莲花,p3p://108.181.32.169:38254/64100aec000c7bc59804a081537730cb
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8
澳门莲花,https://p.ggiptv.com/v/macaulotustv.php
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8?zgangd
澳门莲花,http://php.jdshipin.com/amlh.php
东森新闻,http://aktv-stream.m16tv.cfd/stream/aktv2/null/AKTV.m3u8
东森新闻,http://aktv_stream1.m16tv.cfd/stream/aktv2/null/AKTV.m3u8
东森新闻,http://aktv.top/AKTV/live/aktv2/null/AKTV.m3u8
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-1.m3u8
东森新闻,https://tv.iill.top/litv/4gtv-4gtv152
东森新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvnews
东森新闻,http://eu.huohuoaa.tech:1025/Smart.php?id=ettvnews
东森新闻,p3p://108.181.32.169:38254/64251f9700046520ea5ce8b85b6c11da
东森新闻,http://50.7.234.10:8278/ettvnews/playlist.m3u8?tid=m1785954e5a67&ct=18336&tsum=ce82c650c85a63fe1ead9e30f2d4bfb4
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-8.ctv
东森新闻,http://aktv_stream1.m16tv.cfd/stream/taiwan/null-10/AKTV.m3u8
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-7.ctv
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-5.ctv
东森新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9230&tk=e640d0a1bf70
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-3.ctv
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-2.m3u8
东森新闻,https://stream1.freetv.fun/dong-sen-xin-wen-3.m3u8
东森综合,http://122.117.71.103:8523/东森综合.m3u8
东森综合,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvzhonghe
东森综合,http://eu.huohuoaa.tech:1025/Smart.php?id=ettvzhonghe
东森综合,p3p://108.181.32.169:38254/64253f6e0002d287ead9482831323a6d
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40
东森综合,https://haoyunlai.serv00.net/Smartv-1.php?id=ettvzhonghe
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=220&time=20240926215313&ip=111.229.253.40
东森综合,http://live4play.uk/livehttpplay?channel_id=20104
东森综合,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8524/.m3u8
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=221&time=20240926215313&ip=111.229.253.40
东森超视,rtmp://f13h.mine.nu/sat/tv331
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
东森超视,http://110.53.52.63:8888/newlive/live/hls/51/live.m3u8
东森超视,http://122.117.71.103:8524/东森超视.m3u8
东森超视,rtmp://116.93.98.236/sat/tv331.flv
东森超视,rtmp://60.248.77.83/sat/tv331
东森超视,rtmp://9hv9.mine.nu/sat/tv331.flv
东森超视,rtmp://220.130.201.73/sat/tv331
东森超视,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvsuper
东森超视,http://eu.huohuoaa.tech:1025/Smart.php?id=ettvsuper
东森超视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9639&tk=e640d0a1bf70
东森超视,rtmp://9hv9.mine.nu/sat/tv331
东森超视,http://50.7.238.114:8278/ettvsuper/playlist.m3u8?tid=MA4A3005409230054092&ct=19225&tsum=c5d89f66fa1a8bcd26f482d4a370def5
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-4.m3u8
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-6.m3u8
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-7.ctv
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-8.m3u8
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-9.m3u8
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-8.ctv
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40
