配置：720P
源减掉 一半
以下数据最低3天会挂
以下数据弹出广告，或者其他内容
我们专业给你做套路的，也是给你拿走的，给你减掉一半的节目，
不要在我这里指望拿全套节目，。我这招阴招，
我还有更绝的招，计谋很多，让你后面更不知道会发生什么
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，如果盗走我们资源，你的下场只有挂，黑软来搞你的，你不怕你就拿。弹窗广告你要小心拉，请不要收藏源，你以为真能这样检了跑路了，你想错了，，
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，您免费的，只有一个死路一条，还是走正式版把，不然挂了可怜，请不要收藏源，你会挂的，你以为真能这样检了跑路了，你想错了，，你还要投靠我的，离开本软件你死定了
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，您免费的，只有一个死路一条，还是走正式版把，不然挂了可怜，请不要收藏源，你会挂的，你以为真能这样检了跑路了，你想错了，，你还要投靠我的，离开本软件你死定了
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，您免费的，只有一个死路一条，还是走正式版把，不然挂了可怜，请不要收藏源，你会挂的，你以为真能这样检了跑路了，你想错了，，你还要投靠我的，离开本软件你死定了
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，我们专业强盗10年如果你的资源被盗，
我们一样收益满贯，您免费的，只有一个死路一条，还是走正式版把，不然挂了可怜，请不要收藏源，你会挂的，你以为真能这样检了跑路了，你想错了，，你还要投靠我的，离开本软件你死定了
如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们专业强盗10年如果你的资源被盗，不要来找我黑软技术，，我们
不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费的，还是免费的TV,影视仓一样搞你，东西给我们白嫖，。。。。不光收费
给哪一些免费用户警告：你们做的APK千万不要到我手上，到我手上，这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能，
和我们专业盗，，我们就是黑客技术，
给哪一些免费用户警告：你们做的APK千万不要到我手上，到我手上，这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能，
和我们专业盗，，我们就是黑客技术，
给哪一些免费用户警告：你们做的APK千万不要到我手上，到我手上，这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能，
和我们专业盗，，我们就是黑客技术，
和我们专业盗，，我们就是黑客技术，
给哪一些免费用户警告：你们做的APK千万不要到我手上，到我手上，这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能，
和我们专业盗，，我们就是黑客技术，给哪一些免费用户警告：你们做的APK千万不要到我手上，到我手上，这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能，
和我们专业盗，，我们就是黑客技术，
给哪一些免费用户警告：你们做的APK千万不要到我手上，到我手上，这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能，
和我们专业盗，，我们就是黑客技术，
给哪一些免费用户警告：你们做的APK千万不要到我手上，到我手上，这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能，
和我们专业盗，，我们就是黑客技术，
给哪一些免费用户警告：你们做的APK千万不要到我手上，到我手上，这里的节目就是你们的下场，我们专业盗，无论你在厉害，加密+加壳一样搞你，只要我拿到手，不出三天，你的节目到这里了，我会告诉你吗，不可能，
和我们专业盗，，我们就是黑客技术，
领取源出来自己搞，你不挂算我输，软件脱离源，必须挂，你还想看精彩内容，算了吧，，你还是老老实实看软件，否则更新后，不对版，你这里领取都挂光了
领取源出来自己搞，你不挂算我输，软件脱离源，必须挂，你还想看精彩内容，算了吧，，你还是老老实实看软件，否则更新后，不对版，你这里领取都挂光了
领取QQ群，打开软件，看视频扫进群就可以了，这里给出来全部虚构的，
领取QQ群，打开软件，看视频扫进群就可以了，这里给出来全部虚构的，
领取QQ群，打开软件，看视频扫进群就可以了，这里给出来全部虚构的，
领取QQ群，打开软件，看视频扫进群就可以了，这里给出来全部虚构的，
你要搞我的可以。1 源会挂的，2不要公开 3你会害死大家一起挂的，4你一个人看就可以，不相信直接给你挂源，不怕我投放广告你就来，不怕我搞你弹出广告，
我就不信了，所有资源全部随机的，你拿，你不怕死你就拿
数据随时更变全部的源已经加入了广告，你不怕死你就搞源。等我启动了广告不要说，我没和你说过
领取QQ群，打开软件，看视频扫进群就可以了，这里给出来全部虚构的，  
邵氏🌸TV,#genre#
 云朵40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5246412201505505933_hlsb.m3u8
 乔玲儿42首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5231494028805004923_hlsb.m3u8
 云菲菲40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5207287179922382380_hlsb.m3u8
 陈瑞36首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5204472429788093934_hlsb.m3u8
 韩宝仪40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5250634324924434598_hlsb.m3u8
 任贤齐36首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5254012023525680703_hlsb.m3u8
 王心凌40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5210946351305777158_hlsb.m3u8
P2P🌸TV#genre# 
鳳凰衛視HD,p2p://142.54.189.229:2525/64df4d94000505f2058d33745c142bdb.ts
凤凰资讯HD,p2p://142.54.189.229:2525/64df4dbc000cf286058dd1b77e200c8c.ts
东风卫视,p2p://142.54.189.229:2525/64df454c000c128a056cdc0835e81587.ts
無線新闻,p2p://142.54.189.229:2525/64df13d8000a1ec304abae6b03b97a73.ts
TVBJ2,p2p://142.54.189.229:2525/64df145e0003949404adb826220f65c7.ts
TVBG,p2p://142.54.189.229:2525/66651ada00042587b667566a75731f99.ts
TVB,p2p://142.54.189.229:2525/64df143900021cb404ad274066611259.ts
明珠,p2p://142.54.189.229:2525/64df14020000dd2d04ac501a15c52a06.ts
中天新闻,p2p://142.54.189.229:2525/64de52a70006e20d01b906297b7d0f95.ts
TVBS,p2p://142.54.189.229:2525/64ee8f86000f01404126cf5454652cbc.ts
TVBS新闻,p2p://142.54.189.229:2525/64df0c5d000a530d048e75f37b155008.ts
东森新闻,p2p://142.54.189.229:2525/64df0db3000d67790493aeaf65c56300.ts
三立新闻,p2p://142.54.189.229:2525/64df114a00089e6504a1b34e5ec80344.ts
三立新闻,p2p://142.54.189.227:2215/646f946a00001d8501985459609d0d8b.ts
三立台湾,p2p://142.54.189.229:2525/64df120c000d1ba704a4aa47660f072a.ts
台視新闻,p2p://142.54.189.229:2525/64df1280000382f804a66cf66f723cd5.ts
中視新闻,p2p://142.54.189.229:2525/64df41f1000a990f055fc03352b3517c.ts
年代新闻,p2p://142.54.189.229:2525/64df11830008ea4904a2921502394fe8.ts
華視新闻,p2p://142.54.189.229:2525/64df425800075d5a056151b0773f199c.ts
民视,p2p://142.54.189.229:2525/64ee9157000c6779412de71057993aba.ts
民视新闻台,p2p://142.54.189.229:2525/64f46a20000732005804b6f0026159f5.ts
公視,p2p://142.54.189.229:2525/66d5d3b70002d13d730469885db37cc5.ts
華視,p2p://142.54.189.229:2525/66d5d3ed0000f7fb73053bfb691d1ba8.ts
台視,p2p://142.54.189.229:2525/66d5d3720004a65173035c7d5dcd4ca9.ts
中視,p2p://142.54.189.229:2525/66d5d336000e5c337302749d42f63a32.ts
中天综合,p2p://142.54.189.227:2215/64706af500065ec704de64a959a666e7.ts
亚洲旅游,p2p://142.54.189.229:2525/64df458d0000b197056dd70234661fa7.ts
三立都会,p2p://142.54.189.229:2525/64df11b100009de604a343a26d5e011f.ts
纬来综合,p2p://142.54.189.229:2525/64df43e300075980056758a83a2b540c.ts
纬来日本,p2p://142.54.189.229:2525/64df443f00095d370568c085157977f8.ts
JET综合,p2p://142.54.189.227:2215/646fe8ca00036bdf02e1ebe52a0e4ada.ts
八大第一台,p2p://142.54.189.229:2525/64df428e000c6d3f056225e83e547c64.ts
八大戏剧,p2p://142.54.189.229:2525/64df42c10009db1b0562ec745e7901e2.ts
八大综艺,p2p://142.54.189.229:2525/64df42f20009ad300563abdc15e323c9.ts
纬来电影,p2p://142.54.189.229:2525/64df13210009342a04a8e3556bf668f8.ts
纬来体育,p2p://142.54.189.229:2525/64df434b000e4fa8056508ad7eb544f1.ts
纬来戏剧,p2p://142.54.189.229:2525/64df437200095ddd05659fbd043c428f.ts
纬来育乐,p2p://142.54.189.229:2525/64df43ac00074b2b056681d0209227db.ts
国兴卫视,p2p://142.54.189.227:2215/64706d950003367704e8a4dd36602f23.ts
卫视西片,p2p://142.54.189.229:2525/64df451b000e2b1f056c1d2d4c8a5a43.ts
MOMO,p2p://142.54.189.229:2525/64df44f10007b01e056b776826a703aa.ts
非凡商业,p2p://142.54.189.229:2525/64df45be00022c98056e96c83cf40f33.ts
东森电影,p2p://142.54.189.229:2525/64df13a000050e5604aad25477514fbe.ts
东森戏剧,p2p://142.54.189.229:2525/64df12c40004572504a776c51f557ae3.ts
卫视电影,p2p://142.54.189.229:2525/64df12f700010de304a83d325efd0c7f.ts
好莱坞,p2p://142.54.189.229:2525/64df134600097ad804a973ed5c03697a.ts
千寻🌸TV#genre#  
 CCTV1,http://littlegod.asuscomm.com:8012/udp/239.3.1.129:8008
 CCTV1,http://littlegod.asuscomm.com:8012/udp/239.3.1.1:8000
 CCTV2,http://littlegod.asuscomm.com:8012/udp/239.3.1.2:8004
 CCTV2,http://littlegod.asuscomm.com:8012/udp/239.3.1.60:8084
 CCTV3,http://littlegod.asuscomm.com:8012/udp/239.3.1.107:8001
 CCTV3,http://littlegod.asuscomm.com:8012/udp/239.3.1.172:8001
 CCTV4,http://littlegod.asuscomm.com:8012/udp/239.3.1.105:8092
 CCTV4,http://littlegod.asuscomm.com:8012/udp/239.3.1.4:8216
 CCTV4,欧洲http://littlegod.asuscomm.com:8012/udp/239.3.1.213:4220
 CCTV4,美洲http://littlegod.asuscomm.com:8012/udp/239.3.1.214:4220
 CCTV4K,http://littlegod.asuscomm.com:8012/udp/239.3.1.244:2000
 CCTV4K,http://littlegod.asuscomm.com:8012/udp/239.3.1.245:2000
 CCTV5,http://littlegod.asuscomm.com:8012/udp/239.3.1.108:8001
 CCTV5,http://littlegod.asuscomm.com:8012/udp/239.3.1.173:8001
 CCTV5+,http://littlegod.asuscomm.com:8012/udp/239.3.1.130:8004
 CCTV6,http://littlegod.asuscomm.com:8012/udp/239.3.1.109:8001
 CCTV6,http://littlegod.asuscomm.com:8012/udp/239.3.1.174:8001
 CCTV7,http://littlegod.asuscomm.com:8012/udp/239.3.1.61:8104
 CCTV7,http://littlegod.asuscomm.com:8012/udp/239.3.1.7:8024
 CCTV8,http://littlegod.asuscomm.com:8012/udp/239.3.1.110:8001
 CCTV8,http://littlegod.asuscomm.com:8012/udp/239.3.1.175:8001
 CCTV9,http://littlegod.asuscomm.com:8012/udp/239.3.1.62:8112
 CCTV9,http://littlegod.asuscomm.com:8012/udp/239.3.1.9:8032
 CCTV10,http://littlegod.asuscomm.com:8012/udp/239.3.1.63:8116
 CCTV10,http://littlegod.asuscomm.com:8012/udp/239.3.1.10:8228
 CCTV11,http://littlegod.asuscomm.com:8012/udp/239.3.1.11:8040
 CCTV11,http://littlegod.asuscomm.com:8012/udp/239.3.1.152:8120
 CCTV12,http://littlegod.asuscomm.com:8012/udp/239.3.1.12:8232
 CCTV12,http://littlegod.asuscomm.com:8012/udp/239.3.1.64:8124
 CCTV13,http://littlegod.asuscomm.com:8012/udp/239.3.1.13:8048
 CCTV13,http://littlegod.asuscomm.com:8012/udp/239.3.1.124:8128
 CCTV14,http://littlegod.asuscomm.com:8012/udp/239.3.1.14:8236
 CCTV14,http://littlegod.asuscomm.com:8012/udp/239.3.1.65:8132
 CCTV15,http://littlegod.asuscomm.com:8012/udp/239.3.1.15:8052
 CCTV15,http://littlegod.asuscomm.com:8012/udp/239.3.1.153:8136
 CCTV16,http://littlegod.asuscomm.com:8012/udp/239.3.1.184:8001
 北京卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.221:8001
 湖南卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.18:8268
 浙江卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.19:8284
 江苏卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.20:8276
 安徽卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.21:8272
 天津卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.23:8144
 辽宁卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.24:8116
 山东卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.25:8148
 云南卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.26:8108
 河南卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.27:8128
 黑龙江卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.28:8196
 四川卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.29:8288
 江西卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.30:8280
 贵州卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.31:8120
 深圳卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.32:9244
 湖北卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.33:8136
 东方卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.34:8192
 重庆卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.35:8296
 东南卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.36:8112
 河北卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.37:8292
 广东卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.38:8132
 广西卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.39:8300
 吉林卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.40:8200
 陕西卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.41:8140
 山西卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.42:8172
 内蒙古卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.43:8176
 青海卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.44:8184
 海南卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.45:8304
 宁夏卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.46:8124
 西藏卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.47:8164
 新疆卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.48:8160
 甘肃卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.49:8188
 金鹰卡通,http://littlegod.asuscomm.com:8012/udp/239.3.1.51:9252
 河南卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.50:8184
 重庆卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.122:8160
 江西卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.123:8164
 湖南卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.132:8012
 黑龙江卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.133:8016
 深圳卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.134:8020
 江苏卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.135:8028
 东方卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.136:8032
 浙江卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.137:8036
 湖北卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.138:8044
 天津卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.141:1234
 广东卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.142:8048
 厦门卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.143:4120
 兵团卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.144:4120
 河北卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.148:8072
 贵州卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.149:8076
 三沙卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.155:4120
 东南卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.156:8148
 山东卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.209:8052
 辽宁卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.210:8056
 安徽卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.211:8064
 吉林卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.240:8172
 北京卫视,http://littlegod.asuscomm.com:8012/udp/239.3.1.241:8000
黑软🌸TV#genre#  
CCTV01综合HD,http://cfss.cc/mk.php?id=cctv1&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
CCTV02财经HD,http://cfss.cc/mk.php?id=cctv2&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
CCTV03综艺HD,http://cfss.cc/mk.php?id=cctv3&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
CCTV05体育HD,http://cfss.cc/mk.php?id=cctv5&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
CCTV5+体育赛事,http://cfss.cc/mk.php?id=cctv5p&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
CCTV06电影HD,http://cfss.cc/mk.php?id=cctv6&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
CCTV08电视剧HD,http://cfss.cc/mk.php?id=cctv8&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
CCTV09记录HD,http://cfss.cc/mk.php?id=cctv9&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
CCTV10科教HD,http://cfss.cc/mk.php?id=cctv10&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
CCTV12社会与法HD,http://cfss.cc/mk.php?id=cctv12&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
CCTV14少儿HD,http://cfss.cc/mk.php?id=cctv14&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
CCTV17农业农村HD,http://cfss.cc/mk.php?id=cctv17&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
安徽卫视HD,http://cfss.cc/mk.php?id=ahws&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
北京卫视HD,http://cfss.cc/mk.php?id=bjws&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
重庆卫视HD,http://cfss.cc/mk.php?id=live1056&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
福建东南卫视HD,http://cfss.cc/mk.php?id=live1048&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
广东卫视HD,http://cfss.cc/mk.php?id=live1054&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
贵州卫视HD,http://cfss.cc/mk.php?id=live1057&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
河北卫视HD,http://cfss.cc/mk.php?id=live1041&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
河南卫视HD,http://cfss.cc/mk.php?id=live1051&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
黑龙江卫视HD,http://cfss.cc/mk.php?id=live1043&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
湖北卫视HD,http://cfss.cc/mk.php?id=live1052&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
湖南卫视HD,http://cfss.cc/mk.php?id=live1053&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
江苏卫视HD,http://cfss.cc/mk.php?id=live1046&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
江西卫视HD,http://cfss.cc/mk.php?id=live1049&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
金鹰纪实HD,http://cfss.cc/mk.php?id=live1035&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
辽宁卫视HD,http://cfss.cc/mk.php?id=live1042&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
山东卫视HD,http://cfss.cc/mk.php?id=live1050&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
上海东方卫视HD,http://cfss.cc/mk.php?id=live1044&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
上海纪实HD,http://cfss.cc/mk.php?id=live1034&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
深圳卫视HD,http://cfss.cc/mk.php?id=live1055&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
四川卫视HD,http://cfss.cc/mk.php?id=live1058&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
天津卫视HD,http://cfss.cc/mk.php?id=live1040&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
浙江卫视HD,http://cfss.cc/mk.php?id=live1045&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
CCTV第一剧场,http://cfss.cc/mk.php?id=live1075&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
CCTV世界地理,http://cfss.cc/mk.php?id=live1076&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
CCTV风云足球,http://cfss.cc/mk.php?id=live1077&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
CCTV央视台球,http://cfss.cc/mk.php?id=live1078&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
CCTV风云音乐,http://cfss.cc/mk.php?id=live1079&ip=221.8.84.178&key=7375646ff75848c24d1aa7df9e3370350176ff73&Cf.m3u8
