提示,#genre#
宜兴综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=FKonnG&tk=cl177bPI6scY
宜兴紫砂,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Avf144&tk=cl177bPI6scY
南通综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=tu3MQf&tk=cl177bPI6scY
南通生活,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=DMKsLJ&tk=cl177bPI6scY
南通公共,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=rU37Ta&tk=cl177bPI6scY
泗阳综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=j2hQmQ&tk=cl177bPI6scY
泗阳资讯,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=CCBoUA&tk=cl177bPI6scY
句容综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ovJKLm&tk=cl177bPI6scY
句容生活,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=3zdPRa&tk=cl177bPI6scY
句容党建,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=F10gIK&tk=cl177bPI6scY
1905电影网,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=dxaKDW&tk=cl177bPI6scY
河南,#genre#
河南卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=GnWGxA&tk=cl177bPI6scY
河南新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=fEbGXe&tk=cl177bPI6scY
河南都市,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Hu3H0P&tk=cl177bPI6scY
河南民生,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=vUvwpR&tk=cl177bPI6scY
河南公共,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=9Fhtl4&tk=cl177bPI6scY
河南乡村,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=V8Vm1E&tk=cl177bPI6scY
河南梨园,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=1pwwiK&tk=cl177bPI6scY
河南法治,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=rTlgyJ&tk=cl177bPI6scY
河南电视剧,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=UesbdZ&tk=cl177bPI6scY
武术世界,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=V7Qazr&tk=cl177bPI6scY
文物宝库,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=3UU5ZX&tk=cl177bPI6scY
睛彩中原,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Fle2LH&tk=cl177bPI6scY
移动戏曲,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=LC8wKK&tk=cl177bPI6scY
大象视界,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=sTwgub&tk=cl177bPI6scY
欢腾购物,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=rm3Nq1&tk=cl177bPI6scY
河南卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=EZ9ojS&tk=cl177bPI6scY
河南新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=64SiO6&tk=cl177bPI6scY
河南都市,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=PUOdER&tk=cl177bPI6scY
河南民生,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=vEkbnR&tk=cl177bPI6scY
河南公共,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=2G34zH&tk=cl177bPI6scY
河南乡村,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=hDPcjI&tk=cl177bPI6scY
河南梨园,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=rQAtWb&tk=cl177bPI6scY
河南法治,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=eitJ2b&tk=cl177bPI6scY
河南电视剧,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Dbfvp4&tk=cl177bPI6scY
武术世界,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ZhN4vN&tk=cl177bPI6scY
文物宝库,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=PD4cLA&tk=cl177bPI6scY
睛彩中原,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=k7kGF5&tk=cl177bPI6scY
移动戏曲,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Ru1KNy&tk=cl177bPI6scY
大象视界,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=NmqPDs&tk=cl177bPI6scY
欢腾购物,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=0zHqmB&tk=cl177bPI6scY
河南卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=mCfu4K&tk=cl177bPI6scY
河南新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=LDVxf2&tk=cl177bPI6scY
河南都市,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Pa30Xp&tk=cl177bPI6scY
河南民生,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=btUIAo&tk=cl177bPI6scY
河南公共,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=rRTyuG&tk=cl177bPI6scY
河南乡村,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=QNGLyu&tk=cl177bPI6scY
河南梨园,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=u9MiPf&tk=cl177bPI6scY
河南法治,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=S7o8qa&tk=cl177bPI6scY
河南电视剧,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=mWrkP6&tk=cl177bPI6scY
武术世界,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=LnlisW&tk=cl177bPI6scY
文物宝库,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=zWyUuN&tk=cl177bPI6scY
睛彩中原,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=3dxLUn&tk=cl177bPI6scY
移动戏曲,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Lh03Tx&tk=cl177bPI6scY
大象视界,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=S63QCO&tk=cl177bPI6scY
欢腾购物,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=yzgkKA&tk=cl177bPI6scY
郑州综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=RdXNLw&tk=cl177bPI6scY
开封综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=01N4Dd&tk=cl177bPI6scY
开封文旅,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=6i0oTq&tk=cl177bPI6scY
兰考综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=8sRuqG&tk=cl177bPI6scY
洛阳综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Jte5eR&tk=cl177bPI6scY
安阳综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ciq48G&tk=cl177bPI6scY
鹤壁综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=jPpqXf&tk=cl177bPI6scY
新乡综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=2wPjmM&tk=cl177bPI6scY
焦作综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=rGcoyn&tk=cl177bPI6scY
濮阳综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=e3UyRh&tk=cl177bPI6scY
许昌综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=bO2hUK&tk=cl177bPI6scY
漯河综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=fG8R1e&tk=cl177bPI6scY
南阳综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=vcggnY&tk=cl177bPI6scY
商丘综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=b2hxxD&tk=cl177bPI6scY
信阳综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=mNmjxk&tk=cl177bPI6scY
周口综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=MU6yQ2&tk=cl177bPI6scY
济源综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=DdtsCZ&tk=cl177bPI6scY
平顶山综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=WpFnnw&tk=cl177bPI6scY
三门峡综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=MnWUtY&tk=cl177bPI6scY
驻马店综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=NBM35Q&tk=cl177bPI6scY
北京,#genre#
北京卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=OiJduF&tk=cl177bPI6scY
北京文艺,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=PnuctQ&tk=cl177bPI6scY
北京纪实科教,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=kcwf28&tk=cl177bPI6scY
北京影视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=jZJoCP&tk=cl177bPI6scY
北京财经,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=nfsX2f&tk=cl177bPI6scY
北京体育休闲,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=mWWKmx&tk=cl177bPI6scY
北京生活,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=QJx2cA&tk=cl177bPI6scY
北京新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=EE5Zgd&tk=cl177bPI6scY
卡酷少儿,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=egBHfY&tk=cl177bPI6scY
天津,#genre#
CCTV1综合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=quRYsx&tk=cl177bPI6scY
CCTV2财经,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=WL7Ipo&tk=cl177bPI6scY
CCTV3综艺,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=mPJ0OY&tk=cl177bPI6scY
CCTV4中文国际,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Re42C2&tk=cl177bPI6scY
CCTV5体育,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=fDNDDv&tk=cl177bPI6scY
CCTV6电影,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=IJKwSN&tk=cl177bPI6scY
CCTV7国防军事,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=oryFDO&tk=cl177bPI6scY
CCTV8电视剧,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=En1plM&tk=cl177bPI6scY
CCTV9纪录,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=sHC4OE&tk=cl177bPI6scY
CCTV10科教,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=78OTRg&tk=cl177bPI6scY
CCTV11戏曲,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=1AZS1x&tk=cl177bPI6scY
CCTV12社会与法,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=8m8xPw&tk=cl177bPI6scY
CCTV13新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=M2ghk6&tk=cl177bPI6scY
CCTV14少儿,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=pMIKj1&tk=cl177bPI6scY
CCTV15音乐,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=KhG2Le&tk=cl177bPI6scY
CCTV16奥林匹克,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=zXpYJN&tk=cl177bPI6scY
CCTV17农业农村,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=p6mnNb&tk=cl177bPI6scY
CCTV5+体育赛事,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=dHEnTp&tk=cl177bPI6scY
湖南卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=B7QqnU&tk=cl177bPI6scY
东方卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=LrVuQn&tk=cl177bPI6scY
浙江卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=GsI0fR&tk=cl177bPI6scY
江苏卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=hMU9WX&tk=cl177bPI6scY
北京卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=F8f9gO&tk=cl177bPI6scY
湖北卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=kBjACl&tk=cl177bPI6scY
辽宁卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ahcmdy&tk=cl177bPI6scY
吉林卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=vzGA19&tk=cl177bPI6scY
广东卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=MkNii5&tk=cl177bPI6scY
深圳卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=o5vJsN&tk=cl177bPI6scY
河南卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=i85DcJ&tk=cl177bPI6scY
河北卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=pFKIDt&tk=cl177bPI6scY
云南卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=rCJiEq&tk=cl177bPI6scY
贵州卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=8ZERQs&tk=cl177bPI6scY
四川卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=dsvY9k&tk=cl177bPI6scY
重庆卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=CbfKm8&tk=cl177bPI6scY
安徽卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=nT5skh&tk=cl177bPI6scY
广西卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=HSlRnw&tk=cl177bPI6scY
江西卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=an7iAO&tk=cl177bPI6scY
甘肃卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=o7k4IN&tk=cl177bPI6scY
海南卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=kQvKtE&tk=cl177bPI6scY
山西卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=V4aAq7&tk=cl177bPI6scY
陕西卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=lNasjf&tk=cl177bPI6scY
天津卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=RREm6N&tk=cl177bPI6scY
天津新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=mQj7HP&tk=cl177bPI6scY
天津文艺,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=dXVcId&tk=cl177bPI6scY
天津影视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=jUErzG&tk=cl177bPI6scY
天津都市,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=RcT1wf&tk=cl177bPI6scY
天津体育,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=05SFRG&tk=cl177bPI6scY
天津教育,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=8Mtdun&tk=cl177bPI6scY
暂停更新,#genre#
TVB生活台,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=3K3EVS&tk=cl177bPI6scY
TVB星河(国),http://kkk.888.3116598.xyz/api.php?n=HKTV&id=CJXTNM&tk=cl177bPI6scY
TVB功夫(国),http://kkk.888.3116598.xyz/api.php?n=HKTV&id=lehY8V&tk=cl177bPI6scY
PopC电影,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=PxEq9P&tk=cl177bPI6scY
Now爆谷台,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Mya6Pa&tk=cl177bPI6scY
Now星影台,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=5qaXpB&tk=cl177bPI6scY
龙华电影(粤),http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Xfu7Ik&tk=cl177bPI6scY
龙祥时代,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=2U1o4x&tk=cl177bPI6scY
好莱坞电影,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=2EwLRZ&tk=cl177bPI6scY
美亚电影,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=MCXVNZ&tk=cl177bPI6scY
东森电影,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ScHcY7&tk=cl177bPI6scY
东森新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=BmkGOj&tk=cl177bPI6scY
中天新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=PsoKWh&tk=cl177bPI6scY
中天新闻2,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=fAlLvT&tk=cl177bPI6scY
TVBS HD,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=LcLWyG&tk=cl177bPI6scY
寰宇新闻,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=XnoDGZ&tk=cl177bPI6scY
凤凰电影,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=x0hSRq&tk=cl177bPI6scY
星空卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=6vHoGS&tk=cl177bPI6scY
星空channelV,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=9kdEK4&tk=cl177bPI6scY
